player_name_fbref,club,league,position,position_group,age,market_value_eur,predicted_market_value_eur,market_value_gap_eur,market_value_gap_pct,inefficiency_score_z,matching_confidence,expected_upside,expected_roi,inefficiency_score_norm,upside_score_norm,matching_confidence_norm,age_potential_score,portfolio_value_score,player_level_tier,player_level_rank,portfolio_cost,is_eligible_portfolio,season_context_club,season_context_league,season_context_age,season_context_market_value_eur,player_name_tm,player_name_norm,current_club,current_league,current_season,current_market_value_eur,current_valuation_date,current_age,current_competition_id,current_club_id,homonym_group_size,is_homonym_name,identity_resolution_status,snapshot_source,identity_match_method,current_snapshot_applied,identity_review_required,display_club,display_league,player_id_tm,player_name_tm_from_dss,player_name_norm_from_dss,player_name_tm_snapshot,player_name_norm_snapshot,current_club_snapshot,current_league_snapshot,current_season_snapshot,current_market_value_eur_snapshot,current_valuation_date_snapshot,current_age_snapshot,current_competition_id_snapshot,current_club_id_snapshot,homonym_group_size_snapshot,is_homonym_name_snapshot,identity_resolution_status_snapshot,snapshot_source_snapshot,player_name_tm_snapshot.1,player_name_norm_snapshot.1,current_club_snapshot.1,current_league_snapshot.1,current_season_snapshot.1,current_market_value_eur_snapshot.1,current_valuation_date_snapshot.1,current_age_snapshot.1,current_competition_id_snapshot.1,current_club_id_snapshot.1,homonym_group_size_snapshot.1,is_homonym_name_snapshot.1,identity_resolution_status_snapshot.1,snapshot_source_snapshot.1,player_name_tm_snapshot,player_name_norm_snapshot,current_club_snapshot,current_league_snapshot,current_season_snapshot,current_market_value_eur_snapshot,current_valuation_date_snapshot,current_age_snapshot,current_competition_id_snapshot,current_club_id_snapshot,homonym_group_size_snapshot,is_homonym_name_snapshot,identity_resolution_status_snapshot,snapshot_source_snapshot
Roméo Lavia,Chelsea,Premier League,MID,MID,20.944558521560573,40000000.0,8421158.278335547,-31578841.72166445,-0.7894710430416113,-1.5170494845509706,0.85,-31578841.72166445,-0.7894710430416113,17.05610157554902,62.86362807065911,85.0,91.77823408624228,46.17178121406352,Development Prospect,1,40000000.0,True,Chelsea,Premier League,20.944558521560573,40000000.0,Roméo Lavia,romeo lavia,Chelsea FC,Premier League,2025-2026,25000000.0,2026-03-09,22.17,GB1,631.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Chelsea FC,Premier League,628451,Roméo Lavia,romeo lavia,Roméo Lavia,romeo lavia,Chelsea FC,Premier League,2025-2026,25000000.0,2026-03-09,22.17,GB1,631.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Roméo Lavia,romeo lavia,Chelsea FC,Premier League,2025-2026,30000000.0,2025-12-09,21.92,GB1,631.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Roméo Lavia,romeo lavia,Chelsea FC,Premier League,2025-2026,30000000,2025-12-09,21.92,GB1,631.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Tomás Araújo,Benfica,Liga Portugal,DEF,DEF,22.39835728952772,15000000.0,2397579.3034073263,-12602420.696592674,-0.8401613797728449,-1.8060615843971013,0.85,-12602420.696592674,-0.8401613797728449,10.976707880939424,72.59533937083654,85.0,97.59342915811088,46.14653169898993,Development Prospect,1,15000000.0,True,Benfica,Liga Portugal,22.39835728952772,15000000.0,Tomás Araújo,tomas araujo,SL Benfica,Liga Portugal,2025-2026,28000000.0,2025-12-18,23.59,PO1,294.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,SL Benfica,Liga Portugal,504087,Tomás Araújo,tomas araujo,Tomás Araújo,tomas araujo,SL Benfica,Liga Portugal,2025-2026,28000000.0,2025-12-18,23.59,PO1,294.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Tomás Araújo,tomas araujo,SL Benfica,Liga Portugal,2025-2026,28000000.0,2025-12-18,23.59,PO1,294.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Tomás Araújo,tomas araujo,SL Benfica,Liga Portugal,2025-2026,28000000,2025-12-18,23.59,PO1,294.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Kosta Nedeljković,RB Leipzig,Bundesliga,DEF,DEF,19.000684462696785,8500000.0,1430194.161459603,-7069805.838540397,-0.8317418633576937,-1.752201085245328,0.85,-7069805.838540397,-0.8317418633576937,12.10966798574522,75.43263995889268,85.0,84.00273785078714,46.063267767674496,Development Prospect,1,8500000.0,True,RB Leipzig,Bundesliga,19.000684462696785,8500000.0,Kosta Nedeljkovic,kosta nedeljkovic,RB Leipzig,Bundesliga,2025-2026,6000000.0,2026-03-20,20.26,L1,23826.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,RB Leipzig,Bundesliga,848682,Kosta Nedeljkovic,kosta nedeljkovic,Kosta Nedeljkovic,kosta nedeljkovic,RB Leipzig,Bundesliga,2025-2026,6000000.0,2026-03-20,20.26,L1,23826.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cristhian Mosquera,Valencia,LaLiga,DEF,DEF,20.501026694045173,30000000.0,5830646.159577695,-24169353.840422302,-0.8056451280140768,-1.6009201850032055,0.85,-24169353.840422302,-0.8056451280140768,15.291874376192082,66.66344874533448,85.0,90.00410677618069,46.06221005204773,Development Prospect,1,30000000.0,True,Valencia,LaLiga,20.501026694045173,30000000.0,Cristhian Mosquera,cristhian mosquera,Arsenal FC,Premier League,2025-2026,35000000.0,2025-12-09,21.45,GB1,11.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Arsenal FC,Premier League,646750,Cristhian Mosquera,cristhian mosquera,Cristhian Mosquera,cristhian mosquera,Arsenal FC,Premier League,2025-2026,35000000.0,2025-12-09,21.45,GB1,11.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Cristhian Mosquera,cristhian mosquera,Arsenal FC,Premier League,2025-2026,35000000.0,2025-12-09,21.45,GB1,11.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Cristhian Mosquera,cristhian mosquera,Arsenal FC,Premier League,2025-2026,35000000,2025-12-09,21.45,GB1,11.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Arthur Vermeeren,RB Leipzig,Bundesliga,MID,MID,19.86584531143053,25000000.0,4740810.099606604,-20259189.9003934,-0.8103675960157358,-1.6267287521197769,0.85,-20259189.9003934,-0.8103675960157358,14.748989008143734,68.66870498150516,85.0,87.46338124572212,46.03800887402037,Development Prospect,1,25000000.0,True,RB Leipzig,Bundesliga,19.86584531143053,25000000.0,Arthur Vermeeren,arthur vermeeren,Olympique Marseille,Ligue 1,2025-2026,22000000.0,2026-03-27,21.13,FR1,244.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Olympique Marseille,Ligue 1,926694,Arthur Vermeeren,arthur vermeeren,Arthur Vermeeren,arthur vermeeren,Olympique Marseille,Ligue 1,2025-2026,22000000.0,2026-03-27,21.13,FR1,244.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Arthur Vermeeren,arthur vermeeren,Olympique Marseille,Ligue 1,2025-2026,28000000.0,2025-12-15,20.85,FR1,244.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Arthur Vermeeren,arthur vermeeren,Olympique Marseille,Ligue 1,2025-2026,28000000,2025-12-15,20.85,FR1,244.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Stefan Bajcetic,RB Salzburg,Austrian Bundesliga,MID,MID,20.1533196440794,9000000.0,1449587.3861624994,-7550412.613837501,-0.8389347348708335,-1.7980404498097071,0.85,-7550412.613837501,-0.8389347348708335,11.145433117911097,75.18616954279464,85.0,88.6132785763176,45.98058680228597,Development Prospect,1,9000000.0,True,RB Salzburg,Austrian Bundesliga,20.1533196440794,9000000.0,Stefan Bajcetic,stefan bajcetic,Liverpool FC,Premier League,2025-2026,5000000.0,2026-03-09,21.38,GB1,31.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Liverpool FC,Premier League,864799,Stefan Bajcetic,stefan bajcetic,Stefan Bajcetic,stefan bajcetic,Liverpool FC,Premier League,2025-2026,5000000.0,2026-03-09,21.38,GB1,31.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Stefan Bajcetic,stefan bajcetic,Liverpool FC,Premier League,2025-2026,7000000.0,2025-12-09,21.13,GB1,31.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Stefan Bajcetic,stefan bajcetic,Liverpool FC,Premier League,2025-2026,7000000,2025-12-09,21.13,GB1,31.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Joel Ordóñez,Club Brugge,Belgian Pro League,DEF,DEF,20.449007529089663,9000000.0,1432139.924825571,-7567860.0751744285,-0.8408733416860477,-1.810745444102325,0.85,-7567860.0751744285,-0.8408733416860477,10.878182500259747,75.17722193057486,85.0,89.79603011635865,45.96299974440945,Development Prospect,1,9000000.0,True,Club Brugge,Belgian Pro League,20.449007529089663,9000000.0,Joel Ordóñez,joel ordonez,Club Brugge KV,Belgian Pro League,2025-2026,33000000.0,2026-03-13,21.89,BE1,2282.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Club Brugge KV,Belgian Pro League,893661,Joel Ordóñez,joel ordonez,Joel Ordóñez,joel ordonez,Club Brugge KV,Belgian Pro League,2025-2026,33000000.0,2026-03-13,21.89,BE1,2282.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Joel Ordóñez,joel ordonez,Club Brugge KV,Belgian Pro League,2023-2024,6000000.0,2024-06-04,20.12,BE1,2282.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Joel Ordóñez,joel ordonez,Club Brugge KV,Belgian Pro League,2023-2024,6000000,2024-06-04,20.12,BE1,2282.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Malick Yalcouye,Sturm Graz,Austrian Bundesliga,MID,MID,19.08008213552361,13000000.0,2239897.385624765,-10760102.614375236,-0.8277002011057873,-1.7272965059598873,0.85,-10760102.614375236,-0.8277002011057873,12.633537894151898,73.54013858642882,85.0,84.32032854209444,45.8838364478926,Development Prospect,1,13000000.0,True,Sturm Graz,Austrian Bundesliga,19.08008213552361,13000000.0,Malick Yalcouyé,malick yalcouye,Swansea City,Premier League,2025-2026,14000000.0,2025-12-03,20.04,GB1,2288.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Swansea City,Premier League,1178758,Malick Yalcouyé,malick yalcouye,Malick Yalcouyé,malick yalcouye,Swansea City,Premier League,2025-2026,14000000.0,2025-12-03,20.04,GB1,2288.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Malick Yalcouyé,malick yalcouye,Swansea City,Premier League,2025-2026,14000000.0,2025-12-03,20.04,GB1,1237.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Malick Yalcouyé,malick yalcouye,Swansea City,Premier League,2025-2026,14000000,2025-12-03,20.04,GB1,1237.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Kosta Nedeljković,RB Leipzig,Bundesliga,DEF,DEF,19.000684462696785,8500000.0,1405906.2847745605,-7094093.71522544,-0.8345992606147576,-1.7701719246712229,0.85,-7094093.71522544,-0.8345992606147576,11.731649875255066,75.42018436446416,85.0,84.00273785078714,45.87114481382229,Development Prospect,1,8500000.0,True,RB Leipzig,Bundesliga,19.000684462696785,8500000.0,Kosta Nedeljkovic,kosta nedeljkovic,RB Leipzig,Bundesliga,2025-2026,6000000.0,2026-03-20,20.26,L1,23826.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,RB Leipzig,Bundesliga,848682,Kosta Nedeljkovic,kosta nedeljkovic,Kosta Nedeljkovic,kosta nedeljkovic,RB Leipzig,Bundesliga,2025-2026,6000000.0,2026-03-20,20.26,L1,23826.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavi Simons,RB Leipzig,Bundesliga,MID,MID,21.66735112936345,80000000.0,21755894.25316688,-58244105.74683312,-0.728051321835414,-1.2484636650087368,0.85,-58244105.74683312,-0.728051321835414,22.705826755414936,49.1888339199024,85.0,94.6694045174538,45.86706230942845,Development Prospect,1,80000000.0,True,RB Leipzig,Bundesliga,21.66735112936345,80000000.0,Xavi Simons,xavi simons,Tottenham Hotspur,Premier League,2025-2026,50000000.0,2026-03-09,22.88,GB1,148.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Tottenham Hotspur,Premier League,566931,Xavi Simons,xavi simons,Xavi Simons,xavi simons,Tottenham Hotspur,Premier League,2025-2026,50000000.0,2026-03-09,22.88,GB1,148.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Xavi Simons,xavi simons,RB Leipzig,Premier League,2023-2024,80000000.0,2024-05-29,21.11,GB1,148.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Xavi Simons,xavi simons,RB Leipzig,Premier League,2023-2024,80000000,2024-05-29,21.11,GB1,148.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Luca Koleosho,Burnley,Championship,MID,MID,20.024640657084188,12000000.0,1974457.3157328456,-10025542.684267154,-0.8354618903555961,-1.7756582526559108,0.85,-10025542.684267154,-0.8354618903555961,11.616244507194596,73.91684424462673,85.0,88.09856262833675,45.847189577587656,Development Prospect,1,12000000.0,True,Burnley,Championship,20.024640657084188,12000000.0,Luca Koleosho,luca koleosho,RCD Espanyol Barcelona,LaLiga,2025-2026,4000000.0,2025-12-12,21.24,ES1,714.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,RCD Espanyol Barcelona,LaLiga,745461,Luca Koleosho,luca koleosho,Luca Koleosho,luca koleosho,RCD Espanyol Barcelona,LaLiga,2025-2026,4000000.0,2025-12-12,21.24,ES1,714.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Luca Koleosho,luca koleosho,Burnley FC,Ligue 1,2023-2024,7000000.0,2024-05-27,19.7,FR1,10004.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Luca Koleosho,luca koleosho,Burnley FC,Ligue 1,2023-2024,7000000,2024-05-27,19.7,FR1,10004.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Antoni Milambo,Feyenoord,Eredivisie,MID,MID,19.53182751540041,12000000.0,2007916.0139529416,-9992083.986047056,-0.8326736655039214,-1.7580276526088436,0.85,-9992083.98604706,-0.8326736655039216,11.987105653891872,73.93400292755896,85.0,86.12731006160163,45.83978456499584,Development Prospect,1,12000000.0,True,Feyenoord,Eredivisie,19.53182751540041,12000000.0,Antoni Milambo,antoni milambo,Brentford FC,Premier League,2025-2026,20000000.0,2025-12-09,20.68,GB1,1148.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Brentford FC,Premier League,683620,Antoni Milambo,antoni milambo,Antoni Milambo,antoni milambo,Brentford FC,Premier League,2025-2026,20000000.0,2025-12-09,20.68,GB1,1148.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Antoni Milambo,antoni milambo,Feyenoord Rotterdam,Premier League,2023-2024,6000000.0,2024-05-31,19.16,GB1,1148.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Antoni Milambo,antoni milambo,Feyenoord Rotterdam,Premier League,2023-2024,6000000,2024-05-31,19.16,GB1,1148.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Kenneth Taylor,Ajax,Eredivisie,MID,MID,22.590006844626966,16000000.0,2491477.67767479,-13508522.322325213,-0.8442826451453257,-1.8334690370277784,0.85,-13508522.322325213,-0.8442826451453257,10.400189822363476,72.13066168379534,85.0,98.36002737850788,45.81876306998136,Development Prospect,1,16000000.0,True,Ajax,Eredivisie,22.590006844626966,16000000.0,Kenneth Taylor,kenneth taylor,SS Lazio,Serie A,2025-2026,20000000.0,2026-03-24,23.85,IT1,398.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,SS Lazio,Serie A,470394,Kenneth Taylor,kenneth taylor,Kenneth Taylor,kenneth taylor,SS Lazio,Serie A,2025-2026,20000000.0,2026-03-24,23.85,IT1,398.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Kenneth Taylor,kenneth taylor,Ajax Amsterdam,Serie A,2025-2026,23000000.0,2025-12-02,23.55,IT1,398.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Kenneth Taylor,kenneth taylor,Ajax Amsterdam,Serie A,2025-2026,23000000,2025-12-02,23.55,IT1,398.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Amar Dedić,RB Salzburg,Austrian Bundesliga,DEF,DEF,22.33264887063655,15000000.0,2330785.84660822,-12669214.15339178,-0.8446142768927853,-1.835705912262592,0.85,-12669214.15339178,-0.8446142768927853,10.35313696469629,72.56108556515575,85.0,97.3305954825462,45.7998994218917,Development Prospect,1,15000000.0,True,RB Salzburg,Austrian Bundesliga,22.33264887063655,15000000.0,Amar Dedić,amar dedic,SL Benfica,Liga Portugal,2025-2026,15000000.0,2025-12-18,23.33,PO1,294.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,SL Benfica,Liga Portugal,519184,Amar Dedić,amar dedic,Amar Dedić,amar dedic,SL Benfica,Liga Portugal,2025-2026,15000000.0,2025-12-18,23.33,PO1,294.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joel Ordóñez,Club Brugge,Belgian Pro League,DEF,DEF,20.449007529089663,9000000.0,1411197.4256841664,-7588802.574315834,-0.8432002860350927,-1.8262014678144467,0.85,-7588802.574315834,-0.8432002860350927,10.553063748659952,75.16648195198357,85.0,89.79603011635865,45.797755373961735,Development Prospect,1,9000000.0,True,Club Brugge,Belgian Pro League,20.449007529089663,9000000.0,Joel Ordóñez,joel ordonez,Club Brugge KV,Belgian Pro League,2025-2026,33000000.0,2026-03-13,21.89,BE1,2282.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Club Brugge KV,Belgian Pro League,893661,Joel Ordóñez,joel ordonez,Joel Ordóñez,joel ordonez,Club Brugge KV,Belgian Pro League,2025-2026,33000000.0,2026-03-13,21.89,BE1,2282.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Joel Ordóñez,joel ordonez,Club Brugge KV,Belgian Pro League,2023-2024,6000000.0,2024-06-04,20.12,BE1,2282.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Joel Ordóñez,joel ordonez,Club Brugge KV,Belgian Pro League,2023-2024,6000000,2024-06-04,20.12,BE1,2282.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Lucas Beraldo,Paris Saint-Germain,Ligue 1,DEF,DEF,21.045859000684462,30000000.0,4615433.012127063,-25384566.987872936,-0.8461522329290979,-1.8461423139190167,1.0,-25384566.987872936,-0.8461522329290979,10.13360638290314,66.04024885408288,100.0,92.18343600273784,45.79520900524607,Development Prospect,1,30000000.0,True,Paris Saint-Germain,Ligue 1,21.045859000684462,30000000.0,Lucas Beraldo,lucas beraldo,Paris Saint-Germain,Ligue 1,2025-2026,20000000.0,2025-12-15,22.06,FR1,583.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Paris Saint-Germain,Ligue 1,872171,Lucas Beraldo,lucas beraldo,Lucas Beraldo,lucas beraldo,Paris Saint-Germain,Ligue 1,2025-2026,20000000.0,2025-12-15,22.06,FR1,583.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Lucas Beraldo,lucas beraldo,Paris Saint-Germain,Ligue 1,2025-2026,20000000.0,2025-12-15,22.06,FR1,583.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Lucas Beraldo,lucas beraldo,Paris Saint-Germain,Ligue 1,2025-2026,20000000,2025-12-15,22.06,FR1,583.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Tiago Santos,Lille,Ligue 1,DEF,DEF,22.38466803559206,15000000.0,2325094.497431898,-12674905.502568102,-0.8449937001712068,-1.8382710071944264,0.85,-12674905.502568102,-0.8449937001712068,10.299179978248418,72.55816686056866,85.0,97.53867214236824,45.7929989185032,Development Prospect,1,15000000.0,True,Lille,Ligue 1,22.38466803559206,15000000.0,Tiago Santos,tiago santos,LOSC Lille,Ligue 1,2025-2026,12000000.0,2025-12-15,23.4,FR1,1082.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,LOSC Lille,Ligue 1,816580,Tiago Santos,tiago santos,Tiago Santos,tiago santos,LOSC Lille,Ligue 1,2025-2026,12000000.0,2025-12-15,23.4,FR1,1082.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Tiago Santos,tiago santos,LOSC Lille,Ligue 1,2025-2026,12000000.0,2025-12-15,23.4,FR1,1082.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Tiago Santos,tiago santos,LOSC Lille,Ligue 1,2025-2026,12000000,2025-12-15,23.4,FR1,1082.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Bradley Barcola,Paris Saint-Germain,Ligue 1,ATT,ATT,22.09719370294319,65000000.0,13082132.482228871,-51917867.517771125,-0.798736423350325,-1.5642718667217654,1.0,-51917867.517771125,-0.798736423350325,16.06277481668177,52.43312977421743,100.0,96.38877481177276,45.77854733307252,Development Prospect,1,65000000.0,True,Paris Saint-Germain,Ligue 1,22.09719370294319,65000000.0,Bradley Barcola,bradley barcola,Paris Saint-Germain,Ligue 1,2025-2026,70000000.0,2025-12-15,23.29,FR1,583.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Paris Saint-Germain,Ligue 1,708265,Bradley Barcola,bradley barcola,Bradley Barcola,bradley barcola,Paris Saint-Germain,Ligue 1,2025-2026,70000000.0,2025-12-15,23.29,FR1,583.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Bradley Barcola,bradley barcola,Paris Saint-Germain,Ligue 1,2025-2026,70000000.0,2025-12-15,23.29,FR1,583.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Bradley Barcola,bradley barcola,Paris Saint-Germain,Ligue 1,2025-2026,70000000,2025-12-15,23.29,FR1,583.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Kenneth Taylor,Ajax,Eredivisie,MID,MID,22.590006844626966,16000000.0,2480851.150036011,-13519148.84996399,-0.8449468031227493,-1.8379536193560488,0.85,-13519148.84996399,-0.8449468031227493,10.30585625797652,72.12521206297552,85.0,98.36002737850788,45.77023388258293,Development Prospect,1,16000000.0,True,Ajax,Eredivisie,22.590006844626966,16000000.0,Kenneth Taylor,kenneth taylor,SS Lazio,Serie A,2025-2026,20000000.0,2026-03-24,23.85,IT1,398.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,SS Lazio,Serie A,470394,Kenneth Taylor,kenneth taylor,Kenneth Taylor,kenneth taylor,SS Lazio,Serie A,2025-2026,20000000.0,2026-03-24,23.85,IT1,398.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Kenneth Taylor,kenneth taylor,Ajax Amsterdam,Serie A,2025-2026,23000000.0,2025-12-02,23.55,IT1,398.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Kenneth Taylor,kenneth taylor,Ajax Amsterdam,Serie A,2025-2026,23000000,2025-12-02,23.55,IT1,398.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
