player_name_fbref,player_id_tm,club,current_club_name_tm,league,season,position_group,age,minutes_played,market_value_eur,log_market_value_eur,model,feature_set,predicted_log_market_value_ml,predicted_market_value_ml_eur,residual_log_observed_minus_predicted,inefficiency_score_ml,market_value_growth_prev,delta_log_market_value_prev,growth_index,breakout_indicator,career_year,matching_confidence,matching_method,goals_per90,assists_per90,predicted_market_value_eur,residual_observed_minus_predicted_log,inefficiency_score_log,market_value_gap_eur,market_value_gap_pct,inefficiency_score_log_winsorized,market_value_gap_pct_winsorized,inefficiency_score_z,market_value_gap_pct_z,is_undervalued,is_overvalued,inefficiency_rank,market_value_growth_prev_growth_component_z,delta_log_market_value_prev_growth_component_z,growth_index_growth_component_z,breakout_indicator_growth_component_z,career_year_growth_component_z,growth_score_raw,growth_score_z,growth_score,growth_rank,high_growth_flag,matching_confidence_component,minutes_reliability_component,feature_completeness_component,temporal_stability_component,confidence_score_raw,confidence_score,confidence_score_z,confidence_rank,low_confidence_flag,position
Daniel Fila,666268.0,Venezia,"SK Slavia Praha, a.s.",Serie A,2024-2025,ATT,22.33264887063655,492,1200000.0,13.997832114758229,RandomForest,B_v13B_advanced,15.235424837965642,4136765.82149209,-1.237592723207413,1.237592723207413,-0.0769230769230769,-0.0800426435710228,-0.3402586427878183,0,1,0.85,exact_age_validated,0.37,0.0,4136765.82149209,-1.237592723207413,1.237592723207413,2936765.82149209,2.447304851243408,1.237592723207413,2.447304851243408,1.4162352902125548,1.6598765757990066,True,False,453,-0.4882859816385487,-0.785308828232337,-0.7575105686982714,-0.6249944573526541,0.889997660433723,-0.5894556478494128,-0.6542180145175338,8.427555517767663,4795,False,0.85,0.2733333333333333,1.0,0.6282051282051282,0.6559871794871796,65.59871794871796,-1.3928010765114325,5493,True,ATT
Daniel Fila,666268.0,Venezia,"SK Slavia Praha, a.s.",Serie A,2024-2025,ATT,22.33264887063655,492,1200000.0,13.997832114758229,RandomForest,A_v13A_current,15.13552691504829,3743482.609219624,-1.1376948002900615,1.1376948002900615,-0.0769230769230769,-0.0800426435710228,-0.3402586427878183,0,1,0.85,exact_age_validated,0.37,0.0,3743482.609219624,-1.1376948002900615,1.1376948002900615,2543482.609219624,2.1195688410163536,1.1376948002900615,2.1195688410163536,1.311422020764057,1.4016472022402129,True,False,571,-0.4882859816385487,-0.785308828232337,-0.7575105686982714,-0.6249944573526541,0.889997660433723,-0.5894556478494128,-0.6542180145175338,8.427555517767663,4797,False,0.85,0.2733333333333333,1.0,0.6282051282051282,0.6559871794871796,65.59871794871796,-1.3928010765114325,5496,True,ATT
Daniel Fila,666268.0,Venezia,"SK Slavia Praha, a.s.",Serie A,2024-2025,ATT,22.33264887063655,492,1200000.0,13.997832114758229,XGBoost,A_v13A_current,15.183843612670898,3928796.25,-1.18601149791267,1.18601149791267,-0.0769230769230769,-0.0800426435710228,-0.3402586427878183,0,1,0.85,exact_age_validated,0.37,0.0,3928796.14570658,-1.18601149791267,1.18601149791267,2728796.14570658,2.2739967880888163,1.18601149791267,2.2739967880888163,1.3621160782468118,1.523323889537606,True,False,519,-0.4882859816385487,-0.785308828232337,-0.7575105686982714,-0.6249944573526541,0.889997660433723,-0.5894556478494128,-0.6542180145175338,8.427555517767663,4796,False,0.85,0.2733333333333333,1.0,0.6282051282051282,0.6559871794871796,65.59871794871796,-1.3928010765114325,5490,True,ATT
Daniel Fila,666268.0,Venezia,"SK Slavia Praha, a.s.",Serie A,2024-2025,ATT,22.33264887063655,492,1200000.0,13.997832114758229,LightGBM,B_v13B_advanced,15.059413104346683,3469125.505121823,-1.061580989588455,1.061580989588455,-0.0769230769230769,-0.0800426435710228,-0.3402586427878183,0,1,0.85,exact_age_validated,0.37,0.0,3469125.505121823,-1.061580989588455,1.061580989588455,2269125.505121823,1.8909379209348525,1.061580989588455,1.8909379209348525,1.2315631296395677,1.2215045953050927,True,False,672,-0.4882859816385487,-0.785308828232337,-0.7575105686982714,-0.6249944573526541,0.889997660433723,-0.5894556478494128,-0.6542180145175338,8.427555517767663,4799,False,0.85,0.2733333333333333,1.0,0.6282051282051282,0.6559871794871796,65.59871794871796,-1.3928010765114325,5495,True,ATT
Daniel Fila,666268.0,Venezia,"SK Slavia Praha, a.s.",Serie A,2024-2025,ATT,22.33264887063655,492,1200000.0,13.997832114758229,LightGBM,A_v13A_current,15.248949067305086,4193092.419569629,-1.251116952546857,1.251116952546857,-0.0769230769230769,-0.0800426435710228,-0.3402586427878183,0,1,0.85,exact_age_validated,0.37,0.0,4193092.419569629,-1.251116952546857,1.251116952546857,2993092.419569629,2.4942436829746906,1.251116952546857,2.4942436829746906,1.4304249615534808,1.6968605651541993,True,False,433,-0.4882859816385487,-0.785308828232337,-0.7575105686982714,-0.6249944573526541,0.889997660433723,-0.5894556478494128,-0.6542180145175338,8.427555517767663,4794,False,0.85,0.2733333333333333,1.0,0.6282051282051282,0.6559871794871796,65.59871794871796,-1.3928010765114325,5491,True,ATT
Daniel Fila,666268.0,Venezia,"SK Slavia Praha, a.s.",Serie A,2024-2025,ATT,22.33264887063655,492,1200000.0,13.997832114758229,HistGradientBoosting,A_v13A_current,15.273002494991228,4295173.442434119,-1.275170380232998,1.275170380232998,-0.0769230769230769,-0.0800426435710228,-0.3402586427878183,0,1,0.85,exact_age_validated,0.37,0.0,4295173.442434127,-1.275170380233,1.275170380233,3095173.4424341265,2.5793112020284386,1.275170380233,2.5793112020284386,1.4556619066630747,1.763886865194379,True,False,406,-0.4882859816385487,-0.785308828232337,-0.7575105686982714,-0.6249944573526541,0.889997660433723,-0.5894556478494128,-0.6542180145175338,8.427555517767663,4793,False,0.85,0.2733333333333333,1.0,0.6282051282051282,0.6559871794871796,65.59871794871796,-1.3928010765114325,5492,True,ATT
Daniel Fila,666268.0,Venezia,"SK Slavia Praha, a.s.",Serie A,2024-2025,ATT,22.33264887063655,492,1200000.0,13.997832114758229,XGBoost,B_v13B_advanced,15.104362487792969,3628618.5,-1.1065303730347402,1.1065303730347402,-0.0769230769230769,-0.0800426435710228,-0.3402586427878183,0,1,0.85,exact_age_validated,0.37,0.0,3628618.255078106,-1.1065303730347402,1.1065303730347402,2428618.255078106,2.0238485458984217,1.1065303730347402,2.0238485458984217,1.278724188659755,1.326227379352755,True,False,611,-0.4882859816385487,-0.785308828232337,-0.7575105686982714,-0.6249944573526541,0.889997660433723,-0.5894556478494128,-0.6542180145175338,8.427555517767663,4798,False,0.85,0.2733333333333333,1.0,0.6282051282051282,0.6559871794871796,65.59871794871796,-1.3928010765114325,5489,True,ATT
Adrian Blake,875581.0,Utrecht,Football Club Utrecht,Eredivisie,2024-2025,MID,19.42505133470226,468,500000.0,13.122363377404328,XGBoost,A_v13A_current,15.744820594787598,6884758.0,-2.622457217383269,2.622457217383269,0.0,0.0,-0.283298444277076,0,1,0.85,exact_age_validated,0.58,0.38,6884758.37270505,-2.622457217383269,2.622457217383269,6384758.37270505,5.0,2.200072275181844,5.0,2.426072388659802,3.671193149444084,True,False,29,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,0.889997660433723,-0.5037066718106122,-0.559047962189276,9.970270748459184,3781,False,0.85,0.26,1.0,0.6666666666666666,0.6551666666666668,65.51666666666668,-1.400328771836062,5500,True,MID
Adrian Blake,875581.0,Utrecht,Football Club Utrecht,Eredivisie,2024-2025,MID,19.42505133470226,468,500000.0,13.122363377404328,RandomForest,B_v13B_advanced,15.35274618213908,4651713.396868512,-2.2303828047347523,2.2303828047347523,0.0,0.0,-0.283298444277076,0,1,0.85,exact_age_validated,0.58,0.38,4651713.396868512,-2.2303828047347523,2.2303828047347523,4151713.396868512,5.0,2.200072275181844,5.0,2.426072388659802,3.671193149444084,True,False,35,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,0.889997660433723,-0.5037066718106122,-0.559047962189276,9.970270748459184,3782,False,0.85,0.26,1.0,0.6666666666666666,0.6551666666666668,65.51666666666668,-1.400328771836062,5499,True,MID
Adrian Blake,875581.0,Utrecht,Football Club Utrecht,Eredivisie,2024-2025,MID,19.42505133470226,468,500000.0,13.122363377404328,HistGradientBoosting,A_v13A_current,15.59729289132351,5940434.82382337,-2.4749295139191823,2.4749295139191823,0.0,0.0,-0.283298444277076,0,1,0.85,exact_age_validated,0.58,0.38,5940434.82382337,-2.4749295139191823,2.4749295139191823,5440434.82382337,5.0,2.200072275181844,5.0,2.426072388659802,3.671193149444084,True,False,12,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,0.889997660433723,-0.5037066718106122,-0.559047962189276,9.970270748459184,3771,False,0.85,0.26,1.0,0.6666666666666666,0.6551666666666668,65.51666666666668,-1.400328771836062,5497,True,MID
Adrian Blake,875581.0,Utrecht,Football Club Utrecht,Eredivisie,2024-2025,MID,19.42505133470226,468,500000.0,13.122363377404328,RandomForest,A_v13A_current,15.468596611715393,5223073.667262518,-2.346233234311065,2.346233234311065,0.0,0.0,-0.283298444277076,0,1,0.85,exact_age_validated,0.58,0.38,5223073.667262518,-2.346233234311065,2.346233234311065,4723073.667262518,5.0,2.200072275181844,5.0,2.426072388659802,3.671193149444084,True,False,3,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,0.889997660433723,-0.5037066718106122,-0.559047962189276,9.970270748459184,3784,False,0.85,0.26,1.0,0.6666666666666666,0.6551666666666668,65.51666666666668,-1.400328771836062,5498,True,MID
Adrian Blake,875581.0,Utrecht,Football Club Utrecht,Eredivisie,2024-2025,MID,19.42505133470226,468,500000.0,13.122363377404328,XGBoost,B_v13B_advanced,15.325763702392578,4527877.0,-2.20340032498825,2.20340032498825,0.0,0.0,-0.283298444277076,0,1,0.85,exact_age_validated,0.58,0.38,4527876.856046716,-2.20340032498825,2.20340032498825,4027876.856046716,5.0,2.200072275181844,5.0,2.426072388659802,3.671193149444084,True,False,59,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,0.889997660433723,-0.5037066718106122,-0.559047962189276,9.970270748459184,3770,False,0.85,0.26,1.0,0.6666666666666666,0.6551666666666668,65.51666666666668,-1.400328771836062,5504,True,MID
Adrian Blake,875581.0,Utrecht,Football Club Utrecht,Eredivisie,2024-2025,MID,19.42505133470226,468,500000.0,13.122363377404328,LightGBM,A_v13A_current,15.612996272467369,6034456.029337113,-2.4906328950630403,2.4906328950630403,0.0,0.0,-0.283298444277076,0,1,0.85,exact_age_validated,0.58,0.38,6034456.029337113,-2.4906328950630403,2.4906328950630403,5534456.029337113,5.0,2.200072275181844,5.0,2.426072388659802,3.671193149444084,True,False,21,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,0.889997660433723,-0.5037066718106122,-0.559047962189276,9.970270748459184,3774,False,0.85,0.26,1.0,0.6666666666666666,0.6551666666666668,65.51666666666668,-1.400328771836062,5503,True,MID
Adrian Blake,875581.0,Utrecht,Football Club Utrecht,Eredivisie,2024-2025,MID,19.42505133470226,468,500000.0,13.122363377404328,LightGBM,B_v13B_advanced,15.299200159686071,4409183.83861308,-2.176836782281743,2.176836782281743,0.0,0.0,-0.283298444277076,0,1,0.85,exact_age_validated,0.58,0.38,4409183.83861308,-2.176836782281743,2.176836782281743,3909183.83861308,5.0,2.176836782281743,5.0,2.4016936237467243,3.671193149444084,True,False,64,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,0.889997660433723,-0.5037066718106122,-0.559047962189276,9.970270748459184,3788,False,0.85,0.26,1.0,0.6666666666666666,0.6551666666666668,65.51666666666668,-1.400328771836062,5501,True,MID
Adrian Blake,875581.0,Utrecht,Football Club Utrecht,Eredivisie,2024-2025,MID,19.42505133470226,468,500000.0,13.122363377404328,HistGradientBoosting,B_v13B_advanced,15.843172983837398,7596308.653954465,-2.72080960643307,2.72080960643307,0.0,0.0,-0.283298444277076,0,1,0.85,exact_age_validated,0.58,0.38,7596308.653954465,-2.72080960643307,2.72080960643307,7096308.653954465,5.0,2.200072275181844,5.0,2.426072388659802,3.671193149444084,True,False,43,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,0.889997660433723,-0.5037066718106122,-0.559047962189276,9.970270748459184,3787,False,0.85,0.26,1.0,0.6666666666666666,0.6551666666666668,65.51666666666668,-1.400328771836062,5502,True,MID
Bamo Meïté,807165.0,Montpellier,Football Club Lorient-Bretagne Sud,Ligue 1,2024-2025,DEF,22.84462696783025,424,7000000.0,15.761420707019589,RandomForest,B_v13B_advanced,14.941901443435114,3084504.0585978986,0.819519263584473,-0.819519263584473,0.1666666666666666,0.1541506560177374,-0.1713632879964067,0,2,0.85,exact_age_validated,0.0,0.0,3084504.0585978986,0.8195192635844748,-0.8195192635844748,-3915495.941402101,-0.5593565630574431,-0.8195192635844748,-0.5593565630574431,-0.7420941991376371,-0.7091285664202234,False,True,4701,-0.3317713776945796,-0.3389964437195006,-0.4591094576275836,-0.6249944573526541,-0.0011483840779789,-0.3785645757702844,-0.4201567429724215,12.221710083136688,3361,False,0.85,0.2355555555555555,1.0,0.75,0.6549444444444444,65.49444444444444,-1.402367522653151,5508,True,DEF
Bamo Meïté,807165.0,Montpellier,Football Club Lorient-Bretagne Sud,Ligue 1,2024-2025,DEF,22.84462696783025,424,7000000.0,15.761420707019589,XGBoost,A_v13A_current,14.642352104187012,2286086.75,1.1190686028325754,-1.1190686028325754,0.1666666666666666,0.1541506560177374,-0.1713632879964067,0,2,0.85,exact_age_validated,0.0,0.0,2286086.825872221,1.1190686028325771,-1.1190686028325771,-4713913.174127779,-0.6734161677325399,-1.1190686028325771,-0.6734161677325399,-1.056382471514493,-0.7989982766275595,False,True,5241,-0.3317713776945796,-0.3389964437195006,-0.4591094576275836,-0.6249944573526541,-0.0011483840779789,-0.3785645757702844,-0.4201567429724215,12.221710083136688,3366,False,0.85,0.2355555555555555,1.0,0.75,0.6549444444444444,65.49444444444444,-1.402367522653151,5507,True,DEF
Bamo Meïté,807165.0,Montpellier,Football Club Lorient-Bretagne Sud,Ligue 1,2024-2025,DEF,22.84462696783025,424,7000000.0,15.761420707019589,LightGBM,B_v13B_advanced,14.825263961450906,2744924.042852432,0.936156745568681,-0.936156745568681,0.1666666666666666,0.1541506560177374,-0.1713632879964067,0,2,0.85,exact_age_validated,0.0,0.0,2744924.042852432,0.9361567455686828,-0.9361567455686828,-4255075.957147568,-0.6078679938782241,-0.9361567455686828,-0.6078679938782241,-0.8644706757448563,-0.7473516362092659,False,True,4898,-0.3317713776945796,-0.3389964437195006,-0.4591094576275836,-0.6249944573526541,-0.0011483840779789,-0.3785645757702844,-0.4201567429724215,12.221710083136688,3363,False,0.85,0.2355555555555555,1.0,0.75,0.6549444444444444,65.49444444444444,-1.402367522653151,5505,True,DEF
Bamo Meïté,807165.0,Montpellier,Football Club Lorient-Bretagne Sud,Ligue 1,2024-2025,DEF,22.84462696783025,424,7000000.0,15.761420707019589,HistGradientBoosting,A_v13A_current,14.582184445852755,2152594.5626262766,1.1792362611668317,-1.1792362611668317,0.1666666666666666,0.1541506560177374,-0.1713632879964067,0,2,0.85,exact_age_validated,0.0,0.0,2152594.5626262766,1.1792362611668334,-1.1792362611668334,-4847405.437373724,-0.6924864910533891,-1.1792362611668334,-0.6924864910533891,-1.1195106007178497,-0.814024143456459,False,True,5362,-0.3317713776945796,-0.3389964437195006,-0.4591094576275836,-0.6249944573526541,-0.0011483840779789,-0.3785645757702844,-0.4201567429724215,12.221710083136688,3368,False,0.85,0.2355555555555555,1.0,0.75,0.6549444444444444,65.49444444444444,-1.402367522653151,5506,True,DEF
Bamo Meïté,807165.0,Montpellier,Football Club Lorient-Bretagne Sud,Ligue 1,2024-2025,DEF,22.84462696783025,424,7000000.0,15.761420707019589,LightGBM,A_v13A_current,14.584508986921753,2157604.1773638125,1.176911720097836,-1.176911720097836,0.1666666666666666,0.1541506560177374,-0.1713632879964067,0,2,0.85,exact_age_validated,0.0,0.0,2157604.1773638166,1.176911720097836,-1.176911720097836,-4842395.822636183,-0.6917708318051691,-1.176911720097836,-0.6917708318051691,-1.1170716836483676,-0.8134602620592901,False,True,5356,-0.3317713776945796,-0.3389964437195006,-0.4591094576275836,-0.6249944573526541,-0.0011483840779789,-0.3785645757702844,-0.4201567429724215,12.221710083136688,3367,False,0.85,0.2355555555555555,1.0,0.75,0.6549444444444444,65.49444444444444,-1.402367522653151,5509,True,DEF
Bamo Meïté,807165.0,Montpellier,Football Club Lorient-Bretagne Sud,Ligue 1,2024-2025,DEF,22.84462696783025,424,7000000.0,15.761420707019589,HistGradientBoosting,B_v13B_advanced,14.69148894028844,2401223.4596671867,1.0699317667311483,-1.0699317667311483,0.1666666666666666,0.1541506560177374,-0.1713632879964067,0,2,0.85,exact_age_validated,0.0,0.0,2401223.459667191,1.0699317667311483,-1.0699317667311483,-4598776.540332809,-0.6569680771904013,-1.0699317667311483,-0.6569680771904013,-1.0048279217126257,-0.7860385163803039,False,True,5153,-0.3317713776945796,-0.3389964437195006,-0.4591094576275836,-0.6249944573526541,-0.0011483840779789,-0.3785645757702844,-0.4201567429724215,12.221710083136688,3364,False,0.85,0.2355555555555555,1.0,0.75,0.6549444444444444,65.49444444444444,-1.402367522653151,5510,True,DEF
Bamo Meïté,807165.0,Montpellier,Football Club Lorient-Bretagne Sud,Ligue 1,2024-2025,DEF,22.84462696783025,424,7000000.0,15.761420707019589,XGBoost,B_v13B_advanced,14.88258934020996,2906875.5,0.8788313668096261,-0.8788313668096261,0.1666666666666666,0.1541506560177374,-0.1713632879964067,0,2,0.85,exact_age_validated,0.0,0.0,2906875.468732064,0.8788313668096297,-0.8788313668096297,-4093124.531267936,-0.5847320758954194,-0.8788313668096297,-0.5847320758954194,-0.8043246767626675,-0.7291224107931505,False,True,4806,-0.3317713776945796,-0.3389964437195006,-0.4591094576275836,-0.6249944573526541,-0.0011483840779789,-0.3785645757702844,-0.4201567429724215,12.221710083136688,3362,False,0.85,0.2355555555555555,1.0,0.75,0.6549444444444444,65.49444444444444,-1.402367522653151,5511,True,DEF
Bamo Meïté,807165.0,Montpellier,Football Club Lorient-Bretagne Sud,Ligue 1,2024-2025,DEF,22.84462696783025,424,7000000.0,15.761420707019589,RandomForest,A_v13A_current,14.674791716700971,2361462.5667023472,1.0866289903186157,-1.0866289903186157,0.1666666666666666,0.1541506560177374,-0.1713632879964067,0,2,0.85,exact_age_validated,0.0,0.0,2361462.5667023472,1.0866289903186177,-1.0866289903186177,-4638537.433297653,-0.6626482047568075,-1.0866289903186177,-0.6626482047568075,-1.0223467103301136,-0.7905139958437627,False,True,5183,-0.3317713776945796,-0.3389964437195006,-0.4591094576275836,-0.6249944573526541,-0.0011483840779789,-0.3785645757702844,-0.4201567429724215,12.221710083136688,3365,False,0.85,0.2355555555555555,1.0,0.75,0.6549444444444444,65.49444444444444,-1.402367522653151,5512,True,DEF
Kosta Nedeljković,848682.0,RB Leipzig,RasenBallsport Leipzig,Bundesliga,2024-2025,DEF,19.000684462696785,479,8500000.0,15.955576721460544,LightGBM,A_v13A_current,13.861156868913016,1046704.1376865896,2.0944198525475297,-2.0944198525475297,0.0625,0.0606246144634941,-0.239644526984025,0,1,0.85,exact_age_validated,0.0,0.0,1046704.1376865896,2.094419852547528,-2.094419852547528,-7453295.86231341,-0.8768583367427542,-2.094419852547528,-0.8768583367427542,-2.07972460274058,-0.9592941923023554,False,True,6078,-0.3987019649074611,-0.5172330999065861,-0.5797474562531357,-0.6249944573526541,0.889997660433723,-0.4377169462210774,-0.4858080714337101,11.157496059348777,3640,False,0.85,0.2661111111111111,1.0,0.6354166666666666,0.6541805555555557,65.41805555555557,-1.4093757285868866,5517,True,DEF
Kosta Nedeljković,848682.0,RB Leipzig,RasenBallsport Leipzig,Bundesliga,2024-2025,DEF,19.000684462696785,479,8500000.0,15.955576721460544,XGBoost,A_v13A_current,14.173320770263672,1430194.125,1.7822559511968734,-1.7822559511968734,0.0625,0.0606246144634941,-0.239644526984025,0,1,0.85,exact_age_validated,0.0,0.0,1430194.161459603,1.7822559511968716,-1.7822559511968716,-7069805.838540397,-0.8317418633576937,-1.7822559511968716,-0.8317418633576937,-1.752201085245328,-0.9237460734022236,False,True,5944,-0.3987019649074611,-0.5172330999065861,-0.5797474562531357,-0.6249944573526541,0.889997660433723,-0.4377169462210774,-0.4858080714337101,11.157496059348777,3637,False,0.85,0.2661111111111111,1.0,0.6354166666666666,0.6541805555555557,65.41805555555557,-1.4093757285868866,5518,True,DEF
Kosta Nedeljković,848682.0,RB Leipzig,RasenBallsport Leipzig,Bundesliga,2024-2025,DEF,19.000684462696785,479,8500000.0,15.955576721460544,RandomForest,A_v13A_current,14.437290326123222,1862239.448679122,1.5182863953373236,-1.5182863953373236,0.0625,0.0606246144634941,-0.239644526984025,0,1,0.85,exact_age_validated,0.0,0.0,1862239.448679122,1.5182863953373218,-1.5182863953373218,-6637760.551320878,-0.7809130060377504,-1.5182863953373218,-0.7809130060377504,-1.4752432529248567,-0.8836970596385392,False,True,5746,-0.3987019649074611,-0.5172330999065861,-0.5797474562531357,-0.6249944573526541,0.889997660433723,-0.4377169462210774,-0.4858080714337101,11.157496059348777,3634,False,0.85,0.2661111111111111,1.0,0.6354166666666666,0.6541805555555557,65.41805555555557,-1.4093757285868866,5516,True,DEF
Kosta Nedeljković,848682.0,RB Leipzig,RasenBallsport Leipzig,Bundesliga,2024-2025,DEF,19.000684462696785,479,8500000.0,15.955576721460544,LightGBM,B_v13B_advanced,14.156192695343632,1405906.2847745605,1.799384026116913,-1.799384026116913,0.0625,0.0606246144634941,-0.239644526984025,0,1,0.85,exact_age_validated,0.0,0.0,1405906.2847745605,1.7993840261169112,-1.7993840261169112,-7094093.71522544,-0.8345992606147576,-1.7993840261169112,-0.8345992606147576,-1.7701719246712229,-0.9259974705043882,False,True,5956,-0.3987019649074611,-0.5172330999065861,-0.5797474562531357,-0.6249944573526541,0.889997660433723,-0.4377169462210774,-0.4858080714337101,11.157496059348777,3638,False,0.85,0.2661111111111111,1.0,0.6354166666666666,0.6541805555555557,65.41805555555557,-1.4093757285868866,5515,True,DEF
Kosta Nedeljković,848682.0,RB Leipzig,RasenBallsport Leipzig,Bundesliga,2024-2025,DEF,19.000684462696785,479,8500000.0,15.955576721460544,XGBoost,B_v13B_advanced,14.401427268981934,1796637.25,1.5541494524786117,-1.5541494524786117,0.0625,0.0606246144634941,-0.239644526984025,0,1,0.85,exact_age_validated,0.0,0.0,1796637.2281020507,1.55414945247861,-1.55414945247861,-6703362.771897949,-0.7886309143409352,-1.55414945247861,-0.7886309143409352,-1.512870904848176,-0.8897781449148715,False,True,5777,-0.3987019649074611,-0.5172330999065861,-0.5797474562531357,-0.6249944573526541,0.889997660433723,-0.4377169462210774,-0.4858080714337101,11.157496059348777,3635,False,0.85,0.2661111111111111,1.0,0.6354166666666666,0.6541805555555557,65.41805555555557,-1.4093757285868866,5519,True,DEF
Kosta Nedeljković,848682.0,RB Leipzig,RasenBallsport Leipzig,Bundesliga,2024-2025,DEF,19.000684462696785,479,8500000.0,15.955576721460544,HistGradientBoosting,B_v13B_advanced,14.293320921414816,1612539.6579301036,1.6622558000457293,-1.6622558000457293,0.0625,0.0606246144634941,-0.239644526984025,0,1,0.85,exact_age_validated,0.0,0.0,1612539.6579301036,1.6622558000457277,-1.6622558000457277,-6887460.342069896,-0.810289452008223,-1.6622558000457277,-0.810289452008223,-1.6262964837365346,-0.906843314562078,False,True,5862,-0.3987019649074611,-0.5172330999065861,-0.5797474562531357,-0.6249944573526541,0.889997660433723,-0.4377169462210774,-0.4858080714337101,11.157496059348777,3636,False,0.85,0.2661111111111111,1.0,0.6354166666666666,0.6541805555555557,65.41805555555557,-1.4093757285868866,5520,True,DEF
Kosta Nedeljković,848682.0,RB Leipzig,RasenBallsport Leipzig,Bundesliga,2024-2025,DEF,19.000684462696785,479,8500000.0,15.955576721460544,RandomForest,B_v13B_advanced,14.621750483053331,2239471.5550008407,1.3338262384072124,-1.3338262384072124,0.0625,0.0606246144634941,-0.239644526984025,0,1,0.85,exact_age_validated,0.0,0.0,2239471.5550008365,1.3338262384072124,-1.3338262384072124,-6260528.444999164,-0.7365327582351957,-1.3338262384072124,-0.7365327582351957,-1.2817069754306474,-0.8487290267376135,False,True,5562,-0.3987019649074611,-0.5172330999065861,-0.5797474562531357,-0.6249944573526541,0.889997660433723,-0.4377169462210774,-0.4858080714337101,11.157496059348777,3633,False,0.85,0.2661111111111111,1.0,0.6354166666666666,0.6541805555555557,65.41805555555557,-1.4093757285868866,5514,True,DEF
Kosta Nedeljković,848682.0,RB Leipzig,RasenBallsport Leipzig,Bundesliga,2024-2025,DEF,19.000684462696785,479,8500000.0,15.955576721460544,HistGradientBoosting,A_v13A_current,14.01280597112078,1218103.831457632,1.9427707503397664,-1.9427707503397664,0.0625,0.0606246144634941,-0.239644526984025,0,1,0.85,exact_age_validated,0.0,0.0,1218103.8314576345,1.942770750339763,-1.942770750339763,-7281896.168542366,-0.8566936668873372,-1.942770750339763,-0.8566936668873372,-1.920613804966782,-0.9434060692328864,False,True,6026,-0.3987019649074611,-0.5172330999065861,-0.5797474562531357,-0.6249944573526541,0.889997660433723,-0.4377169462210774,-0.4858080714337101,11.157496059348777,3639,False,0.85,0.2661111111111111,1.0,0.6354166666666666,0.6541805555555557,65.41805555555557,-1.4093757285868866,5513,True,DEF
Tristan Degreef,903513.0,Anderlecht,Royal Sporting Club Anderlecht,Belgian Pro League,2024-2025,MID,19.73716632443532,526,1000000.0,13.815510557964274,HistGradientBoosting,A_v13A_current,13.963684904300184,1159715.07081157,-0.1481743463359102,0.1481743463359102,0.25,0.2231433013144901,-0.1202090740290137,0,1,0.85,exact_age_validated,0.0,0.0,1159715.07081157,-0.1481743463359102,0.1481743463359102,159715.07081156992,0.1597150708115699,0.1481743463359102,0.1597150708115699,0.2732135081516141,-0.1425584863449476,True,False,2552,-0.2782269079242744,-0.2075141507149067,-0.3687311621281625,-0.6249944573526541,0.889997660433723,-0.2559046708373742,-0.2840204284610736,14.428492161205469,2860,False,0.85,0.2922222222222222,1.0,0.5416666666666666,0.6539444444444446,65.39444444444446,-1.4115419013300414,5528,True,MID
Tristan Degreef,903513.0,Anderlecht,Royal Sporting Club Anderlecht,Belgian Pro League,2024-2025,MID,19.73716632443532,526,1000000.0,13.815510557964274,LightGBM,A_v13A_current,13.987468628213843,1187628.0352227832,-0.1719580702495697,0.1719580702495697,0.25,0.2231433013144901,-0.1202090740290137,0,1,0.85,exact_age_validated,0.0,0.0,1187628.0352227832,-0.1719580702495697,0.1719580702495697,187628.0352227832,0.1876280352227832,0.1719580702495697,0.1876280352227832,0.2981674790676408,-0.1205653360985561,True,False,2472,-0.2782269079242744,-0.2075141507149067,-0.3687311621281625,-0.6249944573526541,0.889997660433723,-0.2559046708373742,-0.2840204284610736,14.428492161205469,2859,False,0.85,0.2922222222222222,1.0,0.5416666666666666,0.6539444444444446,65.39444444444446,-1.4115419013300414,5525,True,MID
