dataset,player_name_fbref,player_name_tm,player_id_tm,club,league,position,position_group,age,season,season_start_year,market_value_eur,log_market_value_eur,opportunity_score,player_name,name,club_actual,risk_score,risk_level,contract_opportunity_score,recruitment_contract_score
reports/rankings/scouting_shortlist.csv,Javi Rodríguez,,,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,,100.0,,,,,,,
reports/rankings/scouting_shortlist.csv,Javi Rodríguez,,,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,,99.37227110925238,,,,,,,
reports/rankings/scouting_shortlist.csv,Javi Rodríguez,,,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,,99.04386971261016,,,,,,,
reports/rankings/scouting_shortlist.csv,Javi Rodríguez,,,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,,98.87490736571706,,,,,,,
reports/rankings/scouting_shortlist.csv,Javi Rodríguez,,,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,,98.59518808688316,,,,,,,
reports/rankings/scouting_shortlist.csv,Javi Rodríguez,,,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,,98.07057342672556,,,,,,,
reports/rankings/scouting_shortlist.csv,Javi Rodríguez,,,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,,97.08250916661632,,,,,,,
reports/rankings/scouting_shortlist.csv,Javi Rodríguez,,,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,,96.55194061013502,,,,,,,
reports/rankings/scouting_shortlist_with_risk.csv,Javi Rodríguez,,,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,,100.0,,,,21.5,Bajo,,
reports/rankings/scouting_shortlist_with_risk.csv,Javi Rodríguez,,,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,,99.37227110925238,,,,21.5,Bajo,,
reports/rankings/scouting_shortlist_with_risk.csv,Javi Rodríguez,,,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,,99.04386971261016,,,,21.5,Bajo,,
reports/rankings/scouting_shortlist_with_risk.csv,Javi Rodríguez,,,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,,98.87490736571706,,,,21.5,Bajo,,
reports/rankings/scouting_shortlist_with_risk.csv,Javi Rodríguez,,,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,,98.59518808688316,,,,21.5,Bajo,,
reports/rankings/scouting_shortlist_with_risk.csv,Javi Rodríguez,,,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,,98.07057342672556,,,,21.5,Bajo,,
reports/rankings/scouting_shortlist_with_risk.csv,Javi Rodríguez,,,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,,97.08250916661632,,,,21.5,Bajo,,
reports/rankings/scouting_shortlist_with_risk.csv,Javi Rodríguez,,,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,,96.55194061013502,,,,21.5,Bajo,,
reports/scouting_reports/player_shap_report.csv,Javi Rodríguez,Javi Rodríguez,,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,,,,,,,,,
reports/scouting_reports/player_shap_report.csv,Raúl Asencio,Raúl Asencio,,Real Madrid,LaLiga,,DEF,21.869952087611225,2024-2025,,7500000.0,,,,,,,,,
reports/scouting_reports/player_shap_report.csv,Nicolò Savona,Nicolò Savona,,Juventus,Serie A,,DEF,21.58521560574949,2024-2025,,7000000.0,,,,,,,,,
reports/sprint_13a1/econometric/03_econometric_scored_player_seasons.parquet,Raúl Asencio,Raúl Asencio,935245.0,Real Madrid,LaLiga,DF,DEF,21.869952087611225,2024-2025,2024.0,7500000.0,15.830413578506539,-0.05225072105472839,Raúl Asencio,,,,,,
reports/sprint_13a1/econometric/03_econometric_scored_player_seasons.parquet,Javi Rodríguez,Javi Rodríguez,1076815.0,Celta Vigo,LaLiga,DF,DEF,21.29226557152635,2024-2025,2024.0,3000000.0,14.914122846632385,1.044761089557294,Javi Rodríguez,,,,,,
reports/sprint_13a1/econometric/03_econometric_scored_player_seasons.parquet,Nicolò Savona,Nicolò Savona,708072.0,Juventus,Serie A,DF,DEF,21.585215605749486,2024-2025,2024.0,7000000.0,15.761420707019587,-0.06346976325082905,Nicolò Savona,,,,,,
reports/sprint_13a1/econometric/03_econometric_test_predictions.parquet,Raúl Asencio,Raúl Asencio,935245.0,Real Madrid,LaLiga,DF,DEF,21.869952087611225,2024-2025,2024.0,7500000.0,15.830413578506539,,Raúl Asencio,,,,,,
reports/sprint_13a1/econometric/03_econometric_test_predictions.parquet,Javi Rodríguez,Javi Rodríguez,1076815.0,Celta Vigo,LaLiga,DF,DEF,21.29226557152635,2024-2025,2024.0,3000000.0,14.914122846632385,,Javi Rodríguez,,,,,,
reports/sprint_13a1/econometric/03_econometric_test_predictions.parquet,Nicolò Savona,Nicolò Savona,708072.0,Juventus,Serie A,DF,DEF,21.585215605749486,2024-2025,2024.0,7000000.0,15.761420707019587,,Nicolò Savona,,,,,,
reports/sprint_13a1/ml/04_ml_test_predictions.csv,Raúl Asencio,,935245.0,Real Madrid,LaLiga,,DEF,21.869952087611225,2024-2025,,7500000.0,15.83041357850654,,,,,,,,
reports/sprint_13a1/ml/04_ml_test_predictions.csv,Javi Rodríguez,,1076815.0,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,14.914122846632385,,,,,,,,
reports/sprint_13a1/ml/04_ml_test_predictions.csv,Nicolò Savona,,708072.0,Juventus,Serie A,,DEF,21.58521560574949,2024-2025,,7000000.0,15.761420707019589,,,,,,,,
reports/sprint_13a1/ml/04_ml_test_predictions.parquet,Raúl Asencio,,935245.0,Real Madrid,LaLiga,,DEF,21.869952087611225,2024-2025,,7500000.0,15.830413578506539,,,,,,,,
reports/sprint_13a1/ml/04_ml_test_predictions.parquet,Javi Rodríguez,,1076815.0,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,14.914122846632385,,,,,,,,
reports/sprint_13a1/ml/04_ml_test_predictions.parquet,Nicolò Savona,,708072.0,Juventus,Serie A,,DEF,21.585215605749486,2024-2025,,7000000.0,15.761420707019587,,,,,,,,
reports/sprint_13a1/ml/04_ml_undervalued_ranking.csv,Javi Rodríguez,,1076815.0,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,14.914122846632385,,,,,,,,
reports/sprint_13a1/ml/predictions/04_ml_test_predictions_v13a1.csv,Raúl Asencio,,935245.0,Real Madrid,LaLiga,,DEF,21.869952087611225,2024-2025,,7500000.0,15.83041357850654,,,,,,,,
reports/sprint_13a1/ml/predictions/04_ml_test_predictions_v13a1.csv,Javi Rodríguez,,1076815.0,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,14.914122846632385,,,,,,,,
reports/sprint_13a1/ml/predictions/04_ml_test_predictions_v13a1.csv,Nicolò Savona,,708072.0,Juventus,Serie A,,DEF,21.58521560574949,2024-2025,,7000000.0,15.761420707019589,,,,,,,,
reports/sprint_13a1/ml/predictions/04_ml_test_predictions_v13a1.parquet,Raúl Asencio,,935245.0,Real Madrid,LaLiga,,DEF,21.869952087611225,2024-2025,,7500000.0,15.830413578506539,,,,,,,,
reports/sprint_13a1/ml/predictions/04_ml_test_predictions_v13a1.parquet,Javi Rodríguez,,1076815.0,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,14.914122846632385,,,,,,,,
reports/sprint_13a1/ml/predictions/04_ml_test_predictions_v13a1.parquet,Nicolò Savona,,708072.0,Juventus,Serie A,,DEF,21.585215605749486,2024-2025,,7000000.0,15.761420707019587,,,,,,,,
reports/sprint_13a1/ml/tables/04_ml_undervalued_ranking_v13a1.csv,Javi Rodríguez,,1076815.0,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,14.914122846632385,,,,,,,,
reports/sprint_13a1/xgboost/predictions/tuned_xgboost_full_predictions.csv,Nicolò Savona,Nicolò Savona,708072.0,Juventus,Serie A,DF,DEF,21.58521560574949,2024-2025,2024.0,7000000.0,15.761420707019589,,,,,,,,
reports/sprint_13a1/xgboost/predictions/tuned_xgboost_full_predictions.csv,Nicolò Savona,Nicolò Savona,708072.0,Nottingham Forest,Premier League,DF,DEF,22.72689938398357,2025-2026,2025.0,15000000.0,16.523560759066484,,,,,,,,
reports/sprint_13a1/xgboost/predictions/tuned_xgboost_full_predictions.csv,Raúl Asencio,Raúl Asencio,935245.0,Real Madrid,LaLiga,DF,DEF,21.869952087611225,2024-2025,2024.0,7500000.0,15.83041357850654,,,,,,,,
reports/sprint_13a1/xgboost/predictions/tuned_xgboost_full_predictions.csv,Raúl Asencio,Raúl Asencio,935245.0,Real Madrid,LaLiga,DF,DEF,22.633812457221083,2025-2026,2025.0,30000000.0,17.216707939626428,,,,,,,,
reports/sprint_13a1/xgboost/predictions/tuned_xgboost_full_predictions.csv,Javi Rodríguez,Javi Rodríguez,1076815.0,Celta Vigo,LaLiga,DF,DEF,21.29226557152635,2024-2025,2024.0,3000000.0,14.914122846632385,,,,,,,,
reports/sprint_13a1/xgboost/predictions/tuned_xgboost_full_predictions.csv,Javi Rodríguez,Javi Rodríguez,1076815.0,Celta Vigo,LaLiga,DF,DEF,22.46132785763176,2025-2026,2025.0,15000000.0,16.523560759066484,,,,,,,,
reports/sprint_13a1/xgboost/predictions/tuned_xgboost_predictions.csv,Nicolò Savona,Nicolò Savona,708072.0,Nottingham Forest,Premier League,DF,DEF,22.72689938398357,2025-2026,2025.0,15000000.0,16.523560759066484,,,,,,,,
reports/sprint_13a1/xgboost/predictions/tuned_xgboost_predictions.csv,Raúl Asencio,Raúl Asencio,935245.0,Real Madrid,LaLiga,DF,DEF,22.633812457221083,2025-2026,2025.0,30000000.0,17.216707939626428,,,,,,,,
reports/sprint_13a1/xgboost/predictions/tuned_xgboost_predictions.csv,Javi Rodríguez,Javi Rodríguez,1076815.0,Celta Vigo,LaLiga,DF,DEF,22.46132785763176,2025-2026,2025.0,15000000.0,16.523560759066484,,,,,,,,
reports/sprint_13a1/xgboost/predictions/tuned_xgboost_test_predictions.csv,Nicolò Savona,Nicolò Savona,708072.0,Juventus,Serie A,DF,DEF,21.58521560574949,2024-2025,2024.0,7000000.0,15.761420707019589,,,,,,,,
reports/sprint_13a1/xgboost/predictions/tuned_xgboost_test_predictions.csv,Nicolò Savona,Nicolò Savona,708072.0,Nottingham Forest,Premier League,DF,DEF,22.72689938398357,2025-2026,2025.0,15000000.0,16.523560759066484,,,,,,,,
reports/sprint_13a1/xgboost/predictions/tuned_xgboost_test_predictions.csv,Raúl Asencio,Raúl Asencio,935245.0,Real Madrid,LaLiga,DF,DEF,21.869952087611225,2024-2025,2024.0,7500000.0,15.83041357850654,,,,,,,,
reports/sprint_13a1/xgboost/predictions/tuned_xgboost_test_predictions.csv,Raúl Asencio,Raúl Asencio,935245.0,Real Madrid,LaLiga,DF,DEF,22.633812457221083,2025-2026,2025.0,30000000.0,17.216707939626428,,,,,,,,
reports/sprint_13a1/xgboost/predictions/tuned_xgboost_test_predictions.csv,Javi Rodríguez,Javi Rodríguez,1076815.0,Celta Vigo,LaLiga,DF,DEF,21.29226557152635,2024-2025,2024.0,3000000.0,14.914122846632385,,,,,,,,
reports/sprint_13a1/xgboost/predictions/tuned_xgboost_test_predictions.csv,Javi Rodríguez,Javi Rodríguez,1076815.0,Celta Vigo,LaLiga,DF,DEF,22.46132785763176,2025-2026,2025.0,15000000.0,16.523560759066484,,,,,,,,
reports/sprint_13b/econometric/03_econometric_scored_player_seasons.parquet,Raúl Asencio,Raúl Asencio,935245.0,Real Madrid,LaLiga,DF,DEF,21.869952087611225,2024-2025,2024.0,7500000.0,15.830413578506539,-0.11733215085508361,Raúl Asencio,,,,,,
reports/sprint_13b/econometric/03_econometric_scored_player_seasons.parquet,Javi Rodríguez,Javi Rodríguez,1076815.0,Celta Vigo,LaLiga,DF,DEF,21.29226557152635,2024-2025,2024.0,3000000.0,14.914122846632385,1.034257560894706,Javi Rodríguez,,,,,,
reports/sprint_13b/econometric/03_econometric_scored_player_seasons.parquet,Nicolò Savona,Nicolò Savona,708072.0,Juventus,Serie A,DF,DEF,21.585215605749486,2024-2025,2024.0,7000000.0,15.761420707019587,-0.016438405596990745,Nicolò Savona,,,,,,
reports/sprint_13b/econometric/03_econometric_test_predictions.parquet,Raúl Asencio,Raúl Asencio,935245.0,Real Madrid,LaLiga,DF,DEF,21.869952087611225,2024-2025,2024.0,7500000.0,15.830413578506539,,Raúl Asencio,,,,,,
reports/sprint_13b/econometric/03_econometric_test_predictions.parquet,Javi Rodríguez,Javi Rodríguez,1076815.0,Celta Vigo,LaLiga,DF,DEF,21.29226557152635,2024-2025,2024.0,3000000.0,14.914122846632385,,Javi Rodríguez,,,,,,
reports/sprint_13b/econometric/03_econometric_test_predictions.parquet,Nicolò Savona,Nicolò Savona,708072.0,Juventus,Serie A,DF,DEF,21.585215605749486,2024-2025,2024.0,7000000.0,15.761420707019587,,Nicolò Savona,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.csv,Raúl Asencio,,935245.0,Real Madrid,LaLiga,,DEF,21.869952087611225,2024-2025,,7500000.0,15.83041357850654,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.csv,Javi Rodríguez,,1076815.0,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,14.914122846632385,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.csv,Nicolò Savona,,708072.0,Juventus,Serie A,,DEF,21.58521560574949,2024-2025,,7000000.0,15.761420707019589,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.csv,Raúl Asencio,,935245.0,Real Madrid,LaLiga,,DEF,21.869952087611225,2024-2025,,7500000.0,15.83041357850654,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.csv,Javi Rodríguez,,1076815.0,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,14.914122846632385,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.csv,Nicolò Savona,,708072.0,Juventus,Serie A,,DEF,21.58521560574949,2024-2025,,7000000.0,15.761420707019589,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.csv,Raúl Asencio,,935245.0,Real Madrid,LaLiga,,DEF,21.869952087611225,2024-2025,,7500000.0,15.83041357850654,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.csv,Javi Rodríguez,,1076815.0,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,14.914122846632385,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.csv,Nicolò Savona,,708072.0,Juventus,Serie A,,DEF,21.58521560574949,2024-2025,,7000000.0,15.761420707019589,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.csv,Raúl Asencio,,935245.0,Real Madrid,LaLiga,,DEF,21.869952087611225,2024-2025,,7500000.0,15.83041357850654,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.csv,Javi Rodríguez,,1076815.0,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,14.914122846632385,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.csv,Nicolò Savona,,708072.0,Juventus,Serie A,,DEF,21.58521560574949,2024-2025,,7000000.0,15.761420707019589,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.csv,Raúl Asencio,,935245.0,Real Madrid,LaLiga,,DEF,21.869952087611225,2024-2025,,7500000.0,15.83041357850654,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.csv,Javi Rodríguez,,1076815.0,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,14.914122846632385,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.csv,Nicolò Savona,,708072.0,Juventus,Serie A,,DEF,21.58521560574949,2024-2025,,7000000.0,15.761420707019589,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.csv,Raúl Asencio,,935245.0,Real Madrid,LaLiga,,DEF,21.869952087611225,2024-2025,,7500000.0,15.83041357850654,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.csv,Javi Rodríguez,,1076815.0,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,14.914122846632385,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.csv,Nicolò Savona,,708072.0,Juventus,Serie A,,DEF,21.58521560574949,2024-2025,,7000000.0,15.761420707019589,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.csv,Raúl Asencio,,935245.0,Real Madrid,LaLiga,,DEF,21.869952087611225,2024-2025,,7500000.0,15.83041357850654,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.csv,Javi Rodríguez,,1076815.0,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,14.914122846632385,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.csv,Nicolò Savona,,708072.0,Juventus,Serie A,,DEF,21.58521560574949,2024-2025,,7000000.0,15.761420707019589,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.csv,Raúl Asencio,,935245.0,Real Madrid,LaLiga,,DEF,21.869952087611225,2024-2025,,7500000.0,15.83041357850654,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.csv,Javi Rodríguez,,1076815.0,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,14.914122846632385,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.csv,Nicolò Savona,,708072.0,Juventus,Serie A,,DEF,21.58521560574949,2024-2025,,7000000.0,15.761420707019589,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.parquet,Raúl Asencio,,935245.0,Real Madrid,LaLiga,,DEF,21.869952087611225,2024-2025,,7500000.0,15.830413578506539,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.parquet,Javi Rodríguez,,1076815.0,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,14.914122846632385,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.parquet,Nicolò Savona,,708072.0,Juventus,Serie A,,DEF,21.585215605749486,2024-2025,,7000000.0,15.761420707019587,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.parquet,Raúl Asencio,,935245.0,Real Madrid,LaLiga,,DEF,21.869952087611225,2024-2025,,7500000.0,15.830413578506539,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.parquet,Javi Rodríguez,,1076815.0,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,14.914122846632385,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.parquet,Nicolò Savona,,708072.0,Juventus,Serie A,,DEF,21.585215605749486,2024-2025,,7000000.0,15.761420707019587,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.parquet,Raúl Asencio,,935245.0,Real Madrid,LaLiga,,DEF,21.869952087611225,2024-2025,,7500000.0,15.830413578506539,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.parquet,Javi Rodríguez,,1076815.0,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,14.914122846632385,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.parquet,Nicolò Savona,,708072.0,Juventus,Serie A,,DEF,21.585215605749486,2024-2025,,7000000.0,15.761420707019587,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.parquet,Raúl Asencio,,935245.0,Real Madrid,LaLiga,,DEF,21.869952087611225,2024-2025,,7500000.0,15.830413578506539,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.parquet,Javi Rodríguez,,1076815.0,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,14.914122846632385,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.parquet,Nicolò Savona,,708072.0,Juventus,Serie A,,DEF,21.585215605749486,2024-2025,,7000000.0,15.761420707019587,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.parquet,Raúl Asencio,,935245.0,Real Madrid,LaLiga,,DEF,21.869952087611225,2024-2025,,7500000.0,15.830413578506539,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.parquet,Javi Rodríguez,,1076815.0,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,14.914122846632385,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.parquet,Nicolò Savona,,708072.0,Juventus,Serie A,,DEF,21.585215605749486,2024-2025,,7000000.0,15.761420707019587,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.parquet,Raúl Asencio,,935245.0,Real Madrid,LaLiga,,DEF,21.869952087611225,2024-2025,,7500000.0,15.830413578506539,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.parquet,Javi Rodríguez,,1076815.0,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,14.914122846632385,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.parquet,Nicolò Savona,,708072.0,Juventus,Serie A,,DEF,21.585215605749486,2024-2025,,7000000.0,15.761420707019587,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.parquet,Raúl Asencio,,935245.0,Real Madrid,LaLiga,,DEF,21.869952087611225,2024-2025,,7500000.0,15.830413578506539,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.parquet,Javi Rodríguez,,1076815.0,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,14.914122846632385,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.parquet,Nicolò Savona,,708072.0,Juventus,Serie A,,DEF,21.585215605749486,2024-2025,,7000000.0,15.761420707019587,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.parquet,Raúl Asencio,,935245.0,Real Madrid,LaLiga,,DEF,21.869952087611225,2024-2025,,7500000.0,15.830413578506539,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.parquet,Javi Rodríguez,,1076815.0,Celta Vigo,LaLiga,,DEF,21.29226557152635,2024-2025,,3000000.0,14.914122846632385,,,,,,,,
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.parquet,Nicolò Savona,,708072.0,Juventus,Serie A,,DEF,21.585215605749486,2024-2025,,7000000.0,15.761420707019587,,,,,,,,
reports/sprint_13b/productive/03_econometric_scored_player_seasons.parquet,Raúl Asencio,Raúl Asencio,935245.0,Real Madrid,LaLiga,DF,DEF,21.869952087611225,2024-2025,2024.0,7500000.0,15.830413578506539,-0.11733215085508361,Raúl Asencio,,,,,,
reports/sprint_13b/productive/03_econometric_scored_player_seasons.parquet,Javi Rodríguez,Javi Rodríguez,1076815.0,Celta Vigo,LaLiga,DF,DEF,21.29226557152635,2024-2025,2024.0,3000000.0,14.914122846632385,1.034257560894706,Javi Rodríguez,,,,,,
reports/sprint_13b/productive/03_econometric_scored_player_seasons.parquet,Nicolò Savona,Nicolò Savona,708072.0,Juventus,Serie A,DF,DEF,21.585215605749486,2024-2025,2024.0,7000000.0,15.761420707019587,-0.016438405596990745,Nicolò Savona,,,,,,
reports/sprint_13b/productive/03_econometric_test_predictions.parquet,Raúl Asencio,Raúl Asencio,935245.0,Real Madrid,LaLiga,DF,DEF,21.869952087611225,2024-2025,2024.0,7500000.0,15.830413578506539,,Raúl Asencio,,,,,,
reports/sprint_13b/productive/03_econometric_test_predictions.parquet,Javi Rodríguez,Javi Rodríguez,1076815.0,Celta Vigo,LaLiga,DF,DEF,21.29226557152635,2024-2025,2024.0,3000000.0,14.914122846632385,,Javi Rodríguez,,,,,,
reports/sprint_13b/productive/03_econometric_test_predictions.parquet,Nicolò Savona,Nicolò Savona,708072.0,Juventus,Serie A,DF,DEF,21.585215605749486,2024-2025,2024.0,7000000.0,15.761420707019587,,Nicolò Savona,,,,,,
