dataset,suffix,size_mb,modified_at_utc,modified_at_local_naive,sha256_16,read_error,n_columns_sample,columns_sample
reports/sprint_13a1/ml/04_ml_test_predictions.csv,.csv,0.258,2026-06-07T23:45:53.492463+00:00,2026-06-08T01:45:53,658710ea1e3cc49d,,23,"player_name_fbref, player_id_tm, club, current_club_name_tm, league, season, position_group, age, minutes_played, market_value_eur, log_market_value_eur, predicted_log_market_value_ml, predicted_market_value_ml_eur, inefficiency_score_ml, inefficiency_score_ml_z, market_value_gap_ml_eur, market_value_gap_ml_pct, confidence_score_ml, opportunity_score_ml, matching_method, matching_confidence, age_diff, club_score"
reports/sprint_13a1/ml/04_ml_test_predictions.parquet,.parquet,0.108,2026-06-07T23:45:53.453556+00:00,2026-06-08T01:45:53,765603daa113bea4,,23,"player_name_fbref, player_id_tm, club, current_club_name_tm, league, season, position_group, age, minutes_played, market_value_eur, log_market_value_eur, predicted_log_market_value_ml, predicted_market_value_ml_eur, inefficiency_score_ml, inefficiency_score_ml_z, market_value_gap_ml_eur, market_value_gap_ml_pct, confidence_score_ml, opportunity_score_ml, matching_method, matching_confidence, age_diff, club_score"
reports/sprint_13a1/ml/04_ml_undervalued_ranking.csv,.csv,0.017,2026-06-07T23:45:43.282156+00:00,2026-06-08T01:45:43,710375e805cbd770,,23,"player_name_fbref, player_id_tm, club, current_club_name_tm, league, season, position_group, age, minutes_played, market_value_eur, predicted_market_value_ml_eur, market_value_gap_ml_eur, market_value_gap_ml_pct, log_market_value_eur, predicted_log_market_value_ml, inefficiency_score_ml, inefficiency_score_ml_z, confidence_score_ml, opportunity_score_ml, matching_method, matching_confidence, age_diff, club_score"
reports/sprint_13a1/ml/04_model_comparison_test.csv,.csv,0.0,2026-06-07T23:45:42.783194+00:00,2026-06-08T01:45:42,796fbbd184c95552,,5,"model, split, MAE_log, RMSE_log, R2"
reports/sprint_13a1/ml/predictions/04_ml_test_predictions_v13a1.csv,.csv,0.258,2026-06-08T00:00:39.072618+00:00,2026-06-08T02:00:39,658710ea1e3cc49d,,23,"player_name_fbref, player_id_tm, club, current_club_name_tm, league, season, position_group, age, minutes_played, market_value_eur, log_market_value_eur, predicted_log_market_value_ml, predicted_market_value_ml_eur, inefficiency_score_ml, inefficiency_score_ml_z, market_value_gap_ml_eur, market_value_gap_ml_pct, confidence_score_ml, opportunity_score_ml, matching_method, matching_confidence, age_diff, club_score"
reports/sprint_13a1/ml/predictions/04_ml_test_predictions_v13a1.parquet,.parquet,0.108,2026-06-08T00:00:39.053514+00:00,2026-06-08T02:00:39,765603daa113bea4,,23,"player_name_fbref, player_id_tm, club, current_club_name_tm, league, season, position_group, age, minutes_played, market_value_eur, log_market_value_eur, predicted_log_market_value_ml, predicted_market_value_ml_eur, inefficiency_score_ml, inefficiency_score_ml_z, market_value_gap_ml_eur, market_value_gap_ml_pct, confidence_score_ml, opportunity_score_ml, matching_method, matching_confidence, age_diff, club_score"
reports/sprint_13a1/ml/tables/04_ml_inefficiency_by_league_v13a1.csv,.csv,0.002,2026-06-08T00:00:31.892614+00:00,2026-06-08T02:00:31,06570ab1ce74411c,,9,"league, n, mean_inefficiency_ml, median_inefficiency_ml, mean_gap_ml_eur, median_gap_ml_eur, mean_gap_ml_pct, mean_confidence_ml, mean_opportunity_ml"
reports/sprint_13a1/ml/tables/04_ml_inefficiency_by_position_v13a1.csv,.csv,0.001,2026-06-08T00:00:31.917631+00:00,2026-06-08T02:00:31,9c9b9b4400c42732,,9,"position_group, n, mean_inefficiency_ml, median_inefficiency_ml, mean_gap_ml_eur, median_gap_ml_eur, mean_gap_ml_pct, mean_confidence_ml, mean_opportunity_ml"
reports/sprint_13a1/ml/tables/04_ml_overvalued_ranking_v13a1.csv,.csv,0.017,2026-06-08T00:00:31.855901+00:00,2026-06-08T02:00:31,1293c2e49cfe8d58,,23,"player_name_fbref, player_id_tm, club, current_club_name_tm, league, season, position_group, age, minutes_played, market_value_eur, predicted_market_value_ml_eur, market_value_gap_ml_eur, market_value_gap_ml_pct, log_market_value_eur, predicted_log_market_value_ml, inefficiency_score_ml, inefficiency_score_ml_z, confidence_score_ml, opportunity_score_ml, matching_method, matching_confidence, age_diff, club_score"
reports/sprint_13a1/ml/tables/04_ml_permutation_importance_v13a1.csv,.csv,0.0,2026-06-08T00:00:38.887605+00:00,2026-06-08T02:00:38,d7476ad15cfe81c1,,3,"feature, importance_mean, importance_std"
reports/sprint_13a1/ml/tables/04_ml_undervalued_ranking_v13a1.csv,.csv,0.017,2026-06-08T00:00:31.853466+00:00,2026-06-08T02:00:31,710375e805cbd770,,23,"player_name_fbref, player_id_tm, club, current_club_name_tm, league, season, position_group, age, minutes_played, market_value_eur, predicted_market_value_ml_eur, market_value_gap_ml_eur, market_value_gap_ml_pct, log_market_value_eur, predicted_log_market_value_ml, inefficiency_score_ml, inefficiency_score_ml_z, confidence_score_ml, opportunity_score_ml, matching_method, matching_confidence, age_diff, club_score"
reports/sprint_13a1/ml/tables/04_model_comparison_test_v13a1.csv,.csv,0.001,2026-06-08T00:00:31.521763+00:00,2026-06-08T02:00:31,07247768136028ac,,5,"model, split, MAE_log, RMSE_log, R2"
reports/sprint_13a1/ml/tables/ml_model_comparison_v13a1.csv,.csv,0.001,2026-06-08T00:00:31.482801+00:00,2026-06-08T02:00:31,7be2d5a9589c9e9f,,6,"model, split, MAE_log, RMSE_log, R2, RMSE_multiplicative_factor"
reports/sprint_13a1/ols/growth_ols_temporal_v13a1_metrics.csv,.csv,0.0,2026-06-08T00:50:04.073523+00:00,2026-06-08T02:50:04,d6d2cb1d4eb8cbfc,,6,"model, dataset, split, rmse, mae, r2"
reports/sprint_13a1/xgboost/feature_importance/tuned_lightgbm_feature_importance.csv,.csv,0.001,2026-06-08T00:41:49.851145+00:00,2026-06-08T02:41:49,30c96279bc4fa799,,2,"feature, importance"
reports/sprint_13a1/xgboost/feature_importance/tuned_random_forest_feature_importance.csv,.csv,0.001,2026-06-08T00:41:33.467887+00:00,2026-06-08T02:41:33,db469c15d416c2b7,,2,"feature, importance"
reports/sprint_13a1/xgboost/feature_importance/tuned_xgboost_feature_importance.csv,.csv,0.001,2026-06-08T00:41:37.045329+00:00,2026-06-08T02:41:37,125bbc005031fe7d,,2,"feature, importance"
reports/sprint_13a1/xgboost/predictions/tuned_xgboost_full_predictions.csv,.csv,4.716,2026-06-08T00:41:54.161674+00:00,2026-06-08T02:41:54,815a0d0aac08d348,,79,"player_name_fbref, club, league, season, season_start_year_fbref, position, position_group, age_fbref, matches_played, starts, minutes_played, nineties, goals, assists, g_a, goals_minus_pk, penalties_scored, penalties_attempted, yellow_cards, red_cards, goals_per90, assists_per90, g_a_per90, goals_minus_pk_per90, g_a_minus_pk_per90, player_name_norm, player_id_tm, player_name_tm, season_start_year_tm, valuation_date, market_value_eur, log_market_value_eur, market_value_prev_eur, market_value_next_eur, market_value_growth_1y, delta_log_market_value_1y, age_tm, date_of_birth, nationality, position_tm, sub_position_tm, foot, height_in_cm, current_club_name_tm, current_club_id_tm, competition_id_tm, source, matching_method, matching_confidence, age_diff, club_score, matching_status, season_start_year, age, goals_per90_pos_z, assists_per90_pos_z, shots_per90_pos_z, goals_position_percentile, assists_position_percentile, market_value_growth_prev, delta_log_market_value_prev, age_squared, career_year, breakout_indicator, z_goals_per90_global, z_assists_per90_global, z_age_global, z_career_year_global, z_market_value_growth_prev_global, z_delta_log_market_value_prev_global, finishing_index, playmaking_index, growth_index, experience_index, log_minutes_played, model_name, predicted_log_market_value, observed_log_market_value, prediction_error_log"
reports/sprint_13a1/xgboost/predictions/tuned_xgboost_predictions.csv,.csv,0.688,2026-06-08T00:41:54.195206+00:00,2026-06-08T02:41:54,b68b7b6a93fbc6d5,,79,"player_name_fbref, club, league, season, season_start_year_fbref, position, position_group, age_fbref, matches_played, starts, minutes_played, nineties, goals, assists, g_a, goals_minus_pk, penalties_scored, penalties_attempted, yellow_cards, red_cards, goals_per90, assists_per90, g_a_per90, goals_minus_pk_per90, g_a_minus_pk_per90, player_name_norm, player_id_tm, player_name_tm, season_start_year_tm, valuation_date, market_value_eur, log_market_value_eur, market_value_prev_eur, market_value_next_eur, market_value_growth_1y, delta_log_market_value_1y, age_tm, date_of_birth, nationality, position_tm, sub_position_tm, foot, height_in_cm, current_club_name_tm, current_club_id_tm, competition_id_tm, source, matching_method, matching_confidence, age_diff, club_score, matching_status, season_start_year, age, goals_per90_pos_z, assists_per90_pos_z, shots_per90_pos_z, goals_position_percentile, assists_position_percentile, market_value_growth_prev, delta_log_market_value_prev, age_squared, career_year, breakout_indicator, z_goals_per90_global, z_assists_per90_global, z_age_global, z_career_year_global, z_market_value_growth_prev_global, z_delta_log_market_value_prev_global, finishing_index, playmaking_index, growth_index, experience_index, log_minutes_played, model_name, predicted_log_market_value, observed_log_market_value, prediction_error_log"
reports/sprint_13a1/xgboost/predictions/tuned_xgboost_test_predictions.csv,.csv,2.074,2026-06-08T00:41:53.867185+00:00,2026-06-08T02:41:53,404ff2480a6e93d0,,79,"player_name_fbref, club, league, season, season_start_year_fbref, position, position_group, age_fbref, matches_played, starts, minutes_played, nineties, goals, assists, g_a, goals_minus_pk, penalties_scored, penalties_attempted, yellow_cards, red_cards, goals_per90, assists_per90, g_a_per90, goals_minus_pk_per90, g_a_minus_pk_per90, player_name_norm, player_id_tm, player_name_tm, season_start_year_tm, valuation_date, market_value_eur, log_market_value_eur, market_value_prev_eur, market_value_next_eur, market_value_growth_1y, delta_log_market_value_1y, age_tm, date_of_birth, nationality, position_tm, sub_position_tm, foot, height_in_cm, current_club_name_tm, current_club_id_tm, competition_id_tm, source, matching_method, matching_confidence, age_diff, club_score, matching_status, season_start_year, age, goals_per90_pos_z, assists_per90_pos_z, shots_per90_pos_z, goals_position_percentile, assists_position_percentile, market_value_growth_prev, delta_log_market_value_prev, age_squared, career_year, breakout_indicator, z_goals_per90_global, z_assists_per90_global, z_age_global, z_career_year_global, z_market_value_growth_prev_global, z_delta_log_market_value_prev_global, finishing_index, playmaking_index, growth_index, experience_index, log_minutes_played, model_name, predicted_log_market_value, observed_log_market_value, prediction_error_log"
reports/sprint_13a1/xgboost/tables/ml_tuned_model_comparison.csv,.csv,0.0,2026-06-08T00:41:53.696419+00:00,2026-06-08T02:41:53,7255c5e188055dcb,,4,"model, rmse, mae, r2"
reports/sprint_13b/econometric/03_advanced_feature_coefficients.csv,.csv,0.0,2026-06-09T20:57:36.171322+00:00,2026-06-09T22:57:36,4b4f0d3af6d5daa6,,6,"term, coef, std_err_HC3, t, p_value, significant_5pct"
reports/sprint_13b/econometric/03_econometric_model_coefficients.csv,.csv,0.002,2026-06-09T20:57:36.172319+00:00,2026-06-09T22:57:36,f162a3791e26bdb3,,6,"term, coef, std_err_HC3, t, p_value, significant_5pct"
reports/sprint_13b/econometric/03_econometric_model_metrics.csv,.csv,0.001,2026-06-09T20:57:36.172319+00:00,2026-06-09T22:57:36,e1b5d49729e5e37c,,6,"model, split, n, MAE_log, RMSE_log, R2"
reports/sprint_13b/econometric/03_econometric_scored_player_seasons.parquet,.parquet,1.129,2026-06-08T23:52:30.515740+00:00,2026-06-09T01:52:30,b61f055a24887c42,,92,"player_name_fbref, club, league, season, season_start_year_fbref, position, position_group, age_fbref, matches_played, starts, minutes_played, nineties, goals, assists, g_a, goals_minus_pk, penalties_scored, penalties_attempted, yellow_cards, red_cards, goals_per90, assists_per90, g_a_per90, goals_minus_pk_per90, g_a_minus_pk_per90, player_name_norm, player_id_tm, player_name_tm, season_start_year_tm, valuation_date, market_value_eur, log_market_value_eur, market_value_prev_eur, market_value_next_eur, market_value_growth_1y, delta_log_market_value_1y, age_tm, date_of_birth, nationality, position_tm, sub_position_tm, foot, height_in_cm, current_club_name_tm, current_club_id_tm, competition_id_tm, source, matching_method, matching_confidence, age_diff, club_score, matching_status, season_start_year, age, player_name_normalized, adv_goals, adv_shots, adv_shots_on_target, adv_shots_per90, adv_shots_on_target_per90, adv_minutes, adv_starts, adv_complete_matches, adv_interceptions, adv_tackles_won, goals_position_pct, shots_position_pct, shots_on_target_position_pct, shots_per90_position_pct, shots_on_target_per90_position_pct, starts_position_pct, minutes_position_pct, complete_matches_position_pct, interceptions_position_pct, tackles_won_position_pct, finishing_index_v2, availability_index, defensive_activity_index, player_name, log_minutes_played"
reports/sprint_13b/econometric/03_econometric_test_predictions.parquet,.parquet,0.28,2026-06-08T23:52:30.566396+00:00,2026-06-09T01:52:30,99d73a1e46a00680,,89,"player_name_fbref, club, league, season, season_start_year_fbref, position, position_group, age_fbref, matches_played, starts, minutes_played, nineties, goals, assists, g_a, goals_minus_pk, penalties_scored, penalties_attempted, yellow_cards, red_cards, goals_per90, assists_per90, g_a_per90, goals_minus_pk_per90, g_a_minus_pk_per90, player_name_norm, player_id_tm, player_name_tm, season_start_year_tm, valuation_date, market_value_eur, log_market_value_eur, market_value_prev_eur, market_value_next_eur, market_value_growth_1y, delta_log_market_value_1y, age_tm, date_of_birth, nationality, position_tm, sub_position_tm, foot, height_in_cm, current_club_name_tm, current_club_id_tm, competition_id_tm, source, matching_method, matching_confidence, age_diff, club_score, matching_status, season_start_year, age, player_name_normalized, adv_goals, adv_shots, adv_shots_on_target, adv_shots_per90, adv_shots_on_target_per90, adv_minutes, adv_starts, adv_complete_matches, adv_interceptions, adv_tackles_won, goals_position_pct, shots_position_pct, shots_on_target_position_pct, shots_per90_position_pct, shots_on_target_per90_position_pct, starts_position_pct, minutes_position_pct, complete_matches_position_pct, interceptions_position_pct, tackles_won_position_pct, finishing_index_v2, availability_index, defensive_activity_index, player_name, log_minutes_played"
reports/sprint_13b/econometric/03_inefficiency_by_league_test.csv,.csv,0.002,2026-06-09T20:57:36.173345+00:00,2026-06-09T22:57:36,dee0251f65d1b0ae,,9,"league, n, mean_inefficiency, median_inefficiency, mean_gap_eur, median_gap_eur, mean_gap_pct, mean_confidence, mean_opportunity"
reports/sprint_13b/econometric/03_main_coefficients_advanced_features.csv,.csv,0.001,2026-06-09T20:57:36.174549+00:00,2026-06-09T22:57:36,410db7f7c2a83d5c,,6,"term, coef, std_err_HC3, t, p_value, significant_5pct"
reports/sprint_13b/econometric/03_overvalued_ranking.csv,.csv,0.017,2026-06-09T20:57:36.174549+00:00,2026-06-09T22:57:36,7ff31b41191f6bcc,,23,"player_id_tm, player_name, club, current_club_name_tm, league, season, position_group, age, minutes_played, market_value_eur, predicted_market_value_eur, market_value_gap_eur, market_value_gap_pct, log_market_value_eur, predicted_log_market_value, inefficiency_score, inefficiency_score_z, confidence_score, opportunity_score, matching_method, matching_confidence, age_diff, club_score"
reports/sprint_13b/econometric/03_strict_matching_metrics.csv,.csv,0.0,2026-06-09T20:57:36.175878+00:00,2026-06-09T22:57:36,f4e0d007b76874cb,,6,"model, split, n, MAE_log, RMSE_log, R2"
reports/sprint_13b/econometric/03_undervalued_ranking.csv,.csv,0.016,2026-06-09T20:57:36.175878+00:00,2026-06-09T22:57:36,f1a5ff1cef05e7af,,23,"player_id_tm, player_name, club, current_club_name_tm, league, season, position_group, age, minutes_played, market_value_eur, predicted_market_value_eur, market_value_gap_eur, market_value_gap_pct, log_market_value_eur, predicted_log_market_value, inefficiency_score, inefficiency_score_z, confidence_score, opportunity_score, matching_method, matching_confidence, age_diff, club_score"
reports/sprint_13b/econometric/03_vif_table.csv,.csv,0.0,2026-06-09T20:57:36.177132+00:00,2026-06-09T22:57:36,2375b01a021876d9,,2,"variable, VIF"
reports/sprint_13b/econometric/correlation_advanced_features.csv,.csv,0.0,2026-06-09T20:57:36.177132+00:00,2026-06-09T22:57:36,51f5a3508e630aa8,,4,"Unnamed: 0, finishing_index_v2, availability_index, defensive_activity_index"
reports/sprint_13b/econometric/ols_model_comparison.csv,.csv,0.001,2026-06-09T20:57:36.179758+00:00,2026-06-09T22:57:36,308b19dc34b8b029,,15,"model, nobs_train, n_params, train_R2_in_sample, train_adj_R2_in_sample, AIC, BIC, n_train_metric, train_MAE_log, train_RMSE_log, train_R2_oos_style, n_test, test_MAE_log, test_RMSE_log, test_R2"
reports/sprint_13b/econometric/vif_advanced_features_model_b.csv,.csv,0.0,2026-06-09T20:57:36.180763+00:00,2026-06-09T22:57:36,bda379e657a13db9,,2,"variable, VIF"
reports/sprint_13b/econometric/vif_model_b.csv,.csv,0.001,2026-06-09T20:57:36.181867+00:00,2026-06-09T22:57:36,32a25fbe1651ae8f,,2,"variable, vif"
reports/sprint_13b/fbref_advanced_coverage_audit.csv,.csv,0.542,2026-06-09T20:57:36.184309+00:00,2026-06-09T22:57:36,05113ec9d11320a5,,12,"dataset, file, variable, rows, non_null, coverage_pct, numeric_non_null, numeric_coverage_pct, min, max, mean, std"
reports/sprint_13b/fbref_advanced_extraction_audit.csv,.csv,0.035,2026-06-09T20:57:36.185565+00:00,2026-06-09T22:57:36,48b7df799a063bb6,,9,"source, league, season, stat_type, status, rows, columns, output_path, error"
reports/sprint_13b/fbref_advanced_feature_engineering_audit.csv,.csv,0.0,2026-06-09T20:57:36.185565+00:00,2026-06-09T22:57:36,6daa6f9da1d5b388,,4,"feature, exists, non_null, coverage_pct"
reports/sprint_13b/fbref_advanced_file_audit.csv,.csv,0.015,2026-06-09T20:57:36.186926+00:00,2026-06-09T22:57:36,c42cdf641a99f0ba,,6,"dataset, file, status, rows, columns, error"
reports/sprint_13b/fbref_advanced_variable_summary.csv,.csv,0.007,2026-06-09T20:57:36.187936+00:00,2026-06-09T22:57:36,2310dd2f6aa05691,,14,"dataset, variable, total_rows, total_non_null, total_numeric_non_null, avg_coverage_pct, avg_numeric_coverage_pct, min_value, max_value, mean_value, std_value, n_files, global_coverage_pct, global_numeric_coverage_pct"
reports/sprint_13b/ml/advanced_features_contribution_ranking_v13b.csv,.csv,0.0,2026-06-09T20:57:36.188946+00:00,2026-06-09T22:57:36,25f6be5426b3ce7e,,7,"advanced_feature, mean_importance, mean_normalized_importance, best_rank, models_top_15, models_top_10, contribution_rank"
reports/sprint_13b/ml/advanced_features_coverage_v13b.csv,.csv,0.0,2026-06-09T20:57:36.188946+00:00,2026-06-09T22:57:36,52dab0ac0a9c1693,,3,"feature, coverage, coverage_pct"
reports/sprint_13b/ml/advanced_features_importance_summary_v13b.csv,.csv,0.001,2026-06-09T20:57:36.189995+00:00,2026-06-09T22:57:36,7229b9f2eb5824b7,,6,"model, advanced_feature, importance, rank, top_15, top_10"
reports/sprint_13b/ml/advanced_features_performance_summary.csv,.csv,0.001,2026-06-09T20:57:36.189995+00:00,2026-06-09T22:57:36,8955e28908bc961a,,4,"item, value, metric, numeric_value"
reports/sprint_13b/ml/feature_importance_all_aggregated_v13b.csv,.csv,0.003,2026-06-09T20:57:36.191426+00:00,2026-06-09T22:57:36,997ef499cd22f0a2,,7,"model, feature_set, original_feature, importance, max_component_importance, n_components, rank"
reports/sprint_13b/ml/feature_importance_all_transformed_v13b.csv,.csv,0.006,2026-06-09T20:57:36.192847+00:00,2026-06-09T22:57:36,95cd1b8a49c81be9,,6,"model, feature_set, transformed_feature, feature, importance, rank"
reports/sprint_13b/ml/feature_importance_lightgbm_v13b.csv,.csv,0.001,2026-06-09T20:57:36.192847+00:00,2026-06-09T22:57:36,e46b76ade88358d5,,7,"model, feature_set, original_feature, importance, max_component_importance, n_components, rank"
reports/sprint_13b/ml/feature_importance_rf_v13b.csv,.csv,0.001,2026-06-09T20:57:36.194095+00:00,2026-06-09T22:57:36,17e17c036a1c9b81,,7,"model, feature_set, original_feature, importance, max_component_importance, n_components, rank"
reports/sprint_13b/ml/feature_importance_xgboost_v13b.csv,.csv,0.001,2026-06-09T20:57:36.194095+00:00,2026-06-09T22:57:36,23979fad491344a4,,7,"model, feature_set, original_feature, importance, max_component_importance, n_components, rank"
reports/sprint_13b/ml/feature_sets_v13b.csv,.csv,0.0,2026-06-09T20:57:36.195186+00:00,2026-06-09T22:57:36,f9668804972f45fb,,5,"feature_set, n_numeric_features, n_categorical_features, numeric_features, categorical_features"
reports/sprint_13b/ml/ml_model_comparison_raw_v13b.csv,.csv,0.002,2026-06-09T20:57:36.198242+00:00,2026-06-09T22:57:36,32bc65fa7bb12440,,7,"model, feature_set, split, MAE_log, RMSE_log, R2, RMSE_multiplicative_factor"
reports/sprint_13b/ml/ml_model_comparison_test_v13b.csv,.csv,0.001,2026-06-09T20:57:36.199373+00:00,2026-06-09T22:57:36,96ab97d7be25ea50,,16,"model, split, feature_set_A, feature_set_B, MAE_A, MAE_B, RMSE_A, RMSE_B, R2_A, R2_B, delta_MAE_B_minus_A, delta_RMSE_B_minus_A, delta_R2_B_minus_A, MAE_improves, RMSE_improves, R2_improves"
reports/sprint_13b/ml/ml_model_comparison_v13b.csv,.csv,0.002,2026-06-09T20:57:36.199373+00:00,2026-06-09T22:57:36,256a679bf37122d8,,16,"model, split, feature_set_A, feature_set_B, MAE_A, MAE_B, RMSE_A, RMSE_B, R2_A, R2_B, delta_MAE_B_minus_A, delta_RMSE_B_minus_A, delta_R2_B_minus_A, MAE_improves, RMSE_improves, R2_improves"
reports/sprint_13b/ml/ml_success_criteria_v13b.csv,.csv,0.0,2026-06-09T20:57:36.200448+00:00,2026-06-09T22:57:36,1a9f43c413421c17,,3,"criterion, satisfied, sprint_13b5_success"
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.csv,.csv,1.454,2026-06-09T20:57:36.208656+00:00,2026-06-09T22:57:36,be555fe2f41242c1,,17,"player_name_fbref, player_id_tm, club, current_club_name_tm, league, season, position_group, age, minutes_played, market_value_eur, log_market_value_eur, model, feature_set, predicted_log_market_value_ml, predicted_market_value_ml_eur, residual_log_observed_minus_predicted, inefficiency_score_ml"
reports/sprint_13b/ml/predictions/04_ml_test_predictions_v13b.parquet,.parquet,0.278,2026-06-08T23:35:41.795087+00:00,2026-06-09T01:35:41,0b273d76e325890e,,17,"player_name_fbref, player_id_tm, club, current_club_name_tm, league, season, position_group, age, minutes_played, market_value_eur, log_market_value_eur, model, feature_set, predicted_log_market_value_ml, predicted_market_value_ml_eur, residual_log_observed_minus_predicted, inefficiency_score_ml"
reports/sprint_13b/poc_playwright_fbref_html_results.csv,.csv,0.001,2026-06-09T20:57:36.209652+00:00,2026-06-09T22:57:36,9edd8fe6ee9d83be,,10,"dataset, league, season, url, filename, status, http_status, html_chars, output_path, error"
reports/sprint_13b/poc_soccerdata_fbref_results.csv,.csv,0.001,2026-06-09T20:57:36.210707+00:00,2026-06-09T22:57:36,53ce284b622fc0de,,9,"source, league, season, stat_type, status, rows, columns, output_path, error"
reports/sprint_13b/poc_soccerdata_fbref_team_season_results.csv,.csv,0.001,2026-06-09T20:57:36.211773+00:00,2026-06-09T22:57:36,00003875b479a12a,,7,"level, stat_type, status, rows, columns, output_path, error"
reports/sprint_13b/productive/03_advanced_feature_coefficients.csv,.csv,0.0,2026-06-09T20:57:36.212789+00:00,2026-06-09T22:57:36,4b4f0d3af6d5daa6,,6,"term, coef, std_err_HC3, t, p_value, significant_5pct"
reports/sprint_13b/productive/03_econometric_model_coefficients.csv,.csv,0.002,2026-06-09T20:57:36.212789+00:00,2026-06-09T22:57:36,f162a3791e26bdb3,,6,"term, coef, std_err_HC3, t, p_value, significant_5pct"
reports/sprint_13b/productive/03_econometric_model_metrics.csv,.csv,0.001,2026-06-09T20:57:36.213808+00:00,2026-06-09T22:57:36,e1b5d49729e5e37c,,6,"model, split, n, MAE_log, RMSE_log, R2"
reports/sprint_13b/productive/03_econometric_scored_player_seasons.parquet,.parquet,1.129,2026-06-08T23:53:41.496501+00:00,2026-06-09T01:53:41,b61f055a24887c42,,92,"player_name_fbref, club, league, season, season_start_year_fbref, position, position_group, age_fbref, matches_played, starts, minutes_played, nineties, goals, assists, g_a, goals_minus_pk, penalties_scored, penalties_attempted, yellow_cards, red_cards, goals_per90, assists_per90, g_a_per90, goals_minus_pk_per90, g_a_minus_pk_per90, player_name_norm, player_id_tm, player_name_tm, season_start_year_tm, valuation_date, market_value_eur, log_market_value_eur, market_value_prev_eur, market_value_next_eur, market_value_growth_1y, delta_log_market_value_1y, age_tm, date_of_birth, nationality, position_tm, sub_position_tm, foot, height_in_cm, current_club_name_tm, current_club_id_tm, competition_id_tm, source, matching_method, matching_confidence, age_diff, club_score, matching_status, season_start_year, age, player_name_normalized, adv_goals, adv_shots, adv_shots_on_target, adv_shots_per90, adv_shots_on_target_per90, adv_minutes, adv_starts, adv_complete_matches, adv_interceptions, adv_tackles_won, goals_position_pct, shots_position_pct, shots_on_target_position_pct, shots_per90_position_pct, shots_on_target_per90_position_pct, starts_position_pct, minutes_position_pct, complete_matches_position_pct, interceptions_position_pct, tackles_won_position_pct, finishing_index_v2, availability_index, defensive_activity_index, player_name, log_minutes_played"
reports/sprint_13b/productive/03_econometric_test_predictions.parquet,.parquet,0.28,2026-06-08T23:53:41.516594+00:00,2026-06-09T01:53:41,99d73a1e46a00680,,89,"player_name_fbref, club, league, season, season_start_year_fbref, position, position_group, age_fbref, matches_played, starts, minutes_played, nineties, goals, assists, g_a, goals_minus_pk, penalties_scored, penalties_attempted, yellow_cards, red_cards, goals_per90, assists_per90, g_a_per90, goals_minus_pk_per90, g_a_minus_pk_per90, player_name_norm, player_id_tm, player_name_tm, season_start_year_tm, valuation_date, market_value_eur, log_market_value_eur, market_value_prev_eur, market_value_next_eur, market_value_growth_1y, delta_log_market_value_1y, age_tm, date_of_birth, nationality, position_tm, sub_position_tm, foot, height_in_cm, current_club_name_tm, current_club_id_tm, competition_id_tm, source, matching_method, matching_confidence, age_diff, club_score, matching_status, season_start_year, age, player_name_normalized, adv_goals, adv_shots, adv_shots_on_target, adv_shots_per90, adv_shots_on_target_per90, adv_minutes, adv_starts, adv_complete_matches, adv_interceptions, adv_tackles_won, goals_position_pct, shots_position_pct, shots_on_target_position_pct, shots_per90_position_pct, shots_on_target_per90_position_pct, starts_position_pct, minutes_position_pct, complete_matches_position_pct, interceptions_position_pct, tackles_won_position_pct, finishing_index_v2, availability_index, defensive_activity_index, player_name, log_minutes_played"
reports/sprint_13b/productive/03_inefficiency_by_league_test.csv,.csv,0.002,2026-06-09T20:57:36.213808+00:00,2026-06-09T22:57:36,dee0251f65d1b0ae,,9,"league, n, mean_inefficiency, median_inefficiency, mean_gap_eur, median_gap_eur, mean_gap_pct, mean_confidence, mean_opportunity"
reports/sprint_13b/productive/03_main_coefficients_advanced_features.csv,.csv,0.001,2026-06-09T20:57:36.214948+00:00,2026-06-09T22:57:36,410db7f7c2a83d5c,,6,"term, coef, std_err_HC3, t, p_value, significant_5pct"
reports/sprint_13b/productive/03_overvalued_ranking.csv,.csv,0.017,2026-06-09T20:57:36.216109+00:00,2026-06-09T22:57:36,7ff31b41191f6bcc,,23,"player_id_tm, player_name, club, current_club_name_tm, league, season, position_group, age, minutes_played, market_value_eur, predicted_market_value_eur, market_value_gap_eur, market_value_gap_pct, log_market_value_eur, predicted_log_market_value, inefficiency_score, inefficiency_score_z, confidence_score, opportunity_score, matching_method, matching_confidence, age_diff, club_score"
reports/sprint_13b/productive/03_strict_matching_metrics.csv,.csv,0.0,2026-06-09T20:57:36.216109+00:00,2026-06-09T22:57:36,f4e0d007b76874cb,,6,"model, split, n, MAE_log, RMSE_log, R2"
reports/sprint_13b/productive/03_undervalued_ranking.csv,.csv,0.016,2026-06-09T20:57:36.217138+00:00,2026-06-09T22:57:36,f1a5ff1cef05e7af,,23,"player_id_tm, player_name, club, current_club_name_tm, league, season, position_group, age, minutes_played, market_value_eur, predicted_market_value_eur, market_value_gap_eur, market_value_gap_pct, log_market_value_eur, predicted_log_market_value, inefficiency_score, inefficiency_score_z, confidence_score, opportunity_score, matching_method, matching_confidence, age_diff, club_score"
