dataset,file,variable,rows,non_null,coverage_pct,numeric_non_null,numeric_coverage_pct,min,max,mean,std
misc,fbref_misc_bundesliga_2021_2022.parquet,"('performance',_'pkwon')",523,0,0.0,0,0.0,,,,
misc,fbref_misc_bundesliga_2021_2022.parquet,"('performance',_'pkcon')",523,0,0.0,0,0.0,,,,
misc,fbref_misc_bundesliga_2021_2022.parquet,"('performance',_'og')",523,523,1.0,523,1.0,0,2,0.05927342256214149,0.25954027991364
misc,fbref_misc_bundesliga_2022_2023.parquet,"('nation',_'')",515,515,1.0,0,0.0,,,,
misc,fbref_misc_bundesliga_2022_2023.parquet,"('pos',_'')",515,515,1.0,0,0.0,,,,
misc,fbref_misc_bundesliga_2022_2023.parquet,"('age',_'')",515,515,1.0,515,1.0,16,38,25.05242718446602,4.437544205078098
misc,fbref_misc_bundesliga_2022_2023.parquet,"('born',_'')",515,515,1.0,515,1.0,1984,2006,1996.6058252427185,4.4592802119076325
misc,fbref_misc_bundesliga_2022_2023.parquet,"('90s',_'')",515,515,1.0,515,1.0,0.0,34.0,13.040194174757284,10.280677540975713
misc,fbref_misc_bundesliga_2022_2023.parquet,"('performance',_'crdy')",515,515,1.0,515,1.0,0,13,2.454368932038835,2.627184164471984
misc,fbref_misc_bundesliga_2022_2023.parquet,"('performance',_'crdr')",515,515,1.0,515,1.0,0,3,0.08349514563106795,0.3283306104559572
misc,fbref_misc_bundesliga_2022_2023.parquet,"('performance',_'2crdy')",515,515,1.0,515,1.0,0,2,0.04466019417475728,0.23328484756841922
misc,fbref_misc_bundesliga_2022_2023.parquet,"('performance',_'fls')",515,515,1.0,515,1.0,0,66,14.050485436893204,13.22601252651158
misc,fbref_misc_bundesliga_2022_2023.parquet,"('performance',_'fld')",515,515,1.0,515,1.0,0,77,13.431067961165049,14.55101738140305
misc,fbref_misc_bundesliga_2022_2023.parquet,"('performance',_'off')",515,515,1.0,515,1.0,0,27,2.2427184466019416,4.236367514309081
misc,fbref_misc_bundesliga_2022_2023.parquet,"('performance',_'crs')",515,515,1.0,515,1.0,0,254,20.667961165048542,37.209947557030134
misc,fbref_misc_bundesliga_2022_2023.parquet,"('performance',_'int')",515,515,1.0,515,1.0,0,63,10.809708737864078,13.245464054097408
misc,fbref_misc_bundesliga_2022_2023.parquet,"('performance',_'tklw')",515,515,1.0,515,1.0,0,67,11.648543689320388,12.068335454306819
misc,fbref_misc_bundesliga_2022_2023.parquet,"('performance',_'pkwon')",515,0,0.0,0,0.0,,,,
misc,fbref_misc_bundesliga_2022_2023.parquet,"('performance',_'pkcon')",515,0,0.0,0,0.0,,,,
misc,fbref_misc_bundesliga_2022_2023.parquet,"('performance',_'og')",515,515,1.0,515,1.0,0,2,0.04466019417475728,0.2247905014037804
misc,fbref_misc_bundesliga_2023_2024.parquet,"('nation',_'')",507,506,0.998,0,0.0,,,,
misc,fbref_misc_bundesliga_2023_2024.parquet,"('pos',_'')",507,507,1.0,0,0.0,,,,
misc,fbref_misc_bundesliga_2023_2024.parquet,"('age',_'')",507,507,1.0,507,1.0,16,39,25.284023668639055,4.382660000419903
misc,fbref_misc_bundesliga_2023_2024.parquet,"('born',_'')",507,507,1.0,507,1.0,1984,2007,1997.3925049309664,4.388471133639358
misc,fbref_misc_bundesliga_2023_2024.parquet,"('90s',_'')",507,507,1.0,507,1.0,0.0,34.0,13.242011834319529,10.195710865613817
misc,fbref_misc_bundesliga_2023_2024.parquet,"('performance',_'crdy')",507,507,1.0,507,1.0,0,15,2.4990138067061145,2.6114484595950294
misc,fbref_misc_bundesliga_2023_2024.parquet,"('performance',_'crdr')",507,507,1.0,507,1.0,0,3,0.10848126232741617,0.347303362546849
misc,fbref_misc_bundesliga_2023_2024.parquet,"('performance',_'2crdy')",507,507,1.0,507,1.0,0,1,0.04930966469428008,0.21672763176129542
misc,fbref_misc_bundesliga_2023_2024.parquet,"('performance',_'fls')",507,507,1.0,507,1.0,0,88,13.564102564102564,12.700305516435566
misc,fbref_misc_bundesliga_2023_2024.parquet,"('performance',_'fld')",507,507,1.0,507,1.0,0,74,12.970414201183432,13.68566921721258
misc,fbref_misc_bundesliga_2023_2024.parquet,"('performance',_'off')",507,507,1.0,507,1.0,0,33,2.059171597633136,3.8304544287297184
misc,fbref_misc_bundesliga_2023_2024.parquet,"('performance',_'crs')",507,507,1.0,507,1.0,0,305,21.473372781065088,38.37114339345694
misc,fbref_misc_bundesliga_2023_2024.parquet,"('performance',_'int')",507,507,1.0,507,1.0,0,72,10.232741617357002,12.09976125014774
misc,fbref_misc_bundesliga_2023_2024.parquet,"('performance',_'tklw')",507,507,1.0,507,1.0,0,61,11.921104536489151,12.095538995833236
misc,fbref_misc_bundesliga_2023_2024.parquet,"('performance',_'pkwon')",507,0,0.0,0,0.0,,,,
misc,fbref_misc_bundesliga_2023_2024.parquet,"('performance',_'pkcon')",507,0,0.0,0,0.0,,,,
misc,fbref_misc_bundesliga_2023_2024.parquet,"('performance',_'og')",507,507,1.0,507,1.0,0,2,0.04930966469428008,0.23425627997725185
misc,fbref_misc_bundesliga_2024_2025.parquet,"('nation',_'')",492,492,1.0,0,0.0,,,,
misc,fbref_misc_bundesliga_2024_2025.parquet,"('pos',_'')",492,492,1.0,0,0.0,,,,
misc,fbref_misc_bundesliga_2024_2025.parquet,"('age',_'')",492,492,1.0,492,1.0,16,38,25.203252032520325,4.218491636095112
misc,fbref_misc_bundesliga_2024_2025.parquet,"('born',_'')",492,492,1.0,492,1.0,1986,2008,1998.4756097560976,4.214876987348381
misc,fbref_misc_bundesliga_2024_2025.parquet,"('90s',_'')",492,492,1.0,492,1.0,0.0,34.0,13.647560975609757,10.104636578988037
misc,fbref_misc_bundesliga_2024_2025.parquet,"('performance',_'crdy')",492,492,1.0,492,1.0,0,11,2.41260162601626,2.465749853897041
misc,fbref_misc_bundesliga_2024_2025.parquet,"('performance',_'crdr')",492,492,1.0,492,1.0,0,2,0.11178861788617886,0.346209106539143
misc,fbref_misc_bundesliga_2024_2025.parquet,"('performance',_'2crdy')",492,492,1.0,492,1.0,0,1,0.054878048780487805,0.22797386441714051
misc,fbref_misc_bundesliga_2024_2025.parquet,"('performance',_'fls')",492,492,1.0,492,1.0,0,76,13.304878048780488,12.187960094625897
misc,fbref_misc_bundesliga_2024_2025.parquet,"('performance',_'fld')",492,492,1.0,492,1.0,0,77,12.747967479674797,13.853815488873632
misc,fbref_misc_bundesliga_2024_2025.parquet,"('performance',_'off')",492,492,1.0,492,1.0,0,27,2.2459349593495936,3.914369025456277
misc,fbref_misc_bundesliga_2024_2025.parquet,"('performance',_'crs')",492,492,1.0,492,1.0,0,217,22.650406504065042,35.79267836697428
misc,fbref_misc_bundesliga_2024_2025.parquet,"('performance',_'int')",492,492,1.0,492,1.0,0,65,10.560975609756097,12.430103621128442
misc,fbref_misc_bundesliga_2024_2025.parquet,"('performance',_'tklw')",492,492,1.0,492,1.0,0,55,11.701219512195122,11.566779390787126
misc,fbref_misc_bundesliga_2024_2025.parquet,"('performance',_'pkwon')",492,0,0.0,0,0.0,,,,
misc,fbref_misc_bundesliga_2024_2025.parquet,"('performance',_'pkcon')",492,0,0.0,0,0.0,,,,
misc,fbref_misc_bundesliga_2024_2025.parquet,"('performance',_'og')",492,492,1.0,492,1.0,0,2,0.0508130081300813,0.24606754324492
misc,fbref_misc_bundesliga_2025_2026.parquet,"('nation',_'')",507,507,1.0,0,0.0,,,,
misc,fbref_misc_bundesliga_2025_2026.parquet,"('pos',_'')",507,507,1.0,0,0.0,,,,
misc,fbref_misc_bundesliga_2025_2026.parquet,"('age',_'')",507,507,1.0,507,1.0,15,39,24.676528599605522,4.535531809515733
misc,fbref_misc_bundesliga_2025_2026.parquet,"('born',_'')",507,507,1.0,507,1.0,1986,2010,2000.025641025641,4.552866157743865
misc,fbref_misc_bundesliga_2025_2026.parquet,"('90s',_'')",507,507,1.0,507,1.0,0.0,34.0,13.248915187376728,10.26300456274126
misc,fbref_misc_bundesliga_2025_2026.parquet,"('performance',_'crdy')",507,507,1.0,507,1.0,0,12,2.2919132149901382,2.3459648495784053
misc,fbref_misc_bundesliga_2025_2026.parquet,"('performance',_'crdr')",507,507,1.0,507,1.0,0,2,0.10059171597633136,0.33818225576315725
misc,fbref_misc_bundesliga_2025_2026.parquet,"('performance',_'2crdy')",507,507,1.0,507,1.0,0,2,0.045364891518737675,0.21758923250227005
misc,fbref_misc_bundesliga_2025_2026.parquet,"('performance',_'fls')",507,507,1.0,507,1.0,0,63,12.583826429980276,11.833427845662877
misc,fbref_misc_bundesliga_2025_2026.parquet,"('performance',_'fld')",507,507,1.0,507,1.0,0,78,11.976331360946746,12.181087198141146
misc,fbref_misc_bundesliga_2025_2026.parquet,"('performance',_'off')",507,507,1.0,507,1.0,0,28,2.11439842209073,3.8209338333361234
misc,fbref_misc_bundesliga_2025_2026.parquet,"('performance',_'crs')",507,507,1.0,507,1.0,0,250,21.433925049309664,35.7635111285152
misc,fbref_misc_bundesliga_2025_2026.parquet,"('performance',_'int')",507,507,1.0,507,1.0,0,77,10.538461538461538,12.32032929081005
misc,fbref_misc_bundesliga_2025_2026.parquet,"('performance',_'tklw')",507,507,1.0,507,1.0,0,57,11.331360946745562,11.26121148511753
misc,fbref_misc_bundesliga_2025_2026.parquet,"('performance',_'pkwon')",507,0,0.0,0,0.0,,,,
misc,fbref_misc_bundesliga_2025_2026.parquet,"('performance',_'pkcon')",507,0,0.0,0,0.0,,,,
misc,fbref_misc_bundesliga_2025_2026.parquet,"('performance',_'og')",507,507,1.0,507,1.0,0,1,0.03944773175542406,0.19484992382854852
misc,fbref_misc_championship_2019_2020.parquet,"('nation',_'')",721,720,0.9986,0,0.0,,,,
misc,fbref_misc_championship_2019_2020.parquet,"('pos',_'')",721,721,1.0,0,0.0,,,,
misc,fbref_misc_championship_2019_2020.parquet,"('age',_'')",721,721,1.0,721,1.0,16,38,24.654646324549237,4.3545963798823415
misc,fbref_misc_championship_2019_2020.parquet,"('born',_'')",721,721,1.0,721,1.0,1981,2003,1993.9084604715672,4.3352493185903525
misc,fbref_misc_championship_2019_2020.parquet,"('90s',_'')",721,721,1.0,721,1.0,0.0,46.0,16.81775312066574,13.649362661151347
misc,fbref_misc_championship_2019_2020.parquet,"('performance',_'crdy')",721,721,1.0,721,1.0,0,14,2.563106796116505,2.790703475822474
misc,fbref_misc_championship_2019_2020.parquet,"('performance',_'crdr')",721,721,1.0,721,1.0,0,2,0.09153952843273232,0.3072241109322487
misc,fbref_misc_championship_2019_2020.parquet,"('performance',_'2crdy')",721,721,1.0,721,1.0,0,2,0.026352288488210817,0.1687342853535799
misc,fbref_misc_championship_2019_2020.parquet,"('performance',_'fls')",721,721,1.0,721,1.0,0,104,18.776699029126213,18.39946589441032
misc,fbref_misc_championship_2019_2020.parquet,"('performance',_'fld')",721,721,1.0,721,1.0,0,115,18.015256588072123,19.15459156506212
misc,fbref_misc_championship_2019_2020.parquet,"('performance',_'off')",721,721,1.0,721,1.0,0,52,2.6754507628294038,5.527966207097186
misc,fbref_misc_championship_2019_2020.parquet,"('performance',_'crs')",721,721,1.0,721,1.0,0,369,29.460471567267685,48.53150642508871
misc,fbref_misc_championship_2019_2020.parquet,"('performance',_'int')",721,721,1.0,721,1.0,0,115,15.099861303744799,17.785559450878583
misc,fbref_misc_championship_2019_2020.parquet,"('performance',_'tklw')",721,721,1.0,721,1.0,0,84,14.91123439667129,15.922569542484645
misc,fbref_misc_championship_2019_2020.parquet,"('performance',_'pkwon')",721,0,0.0,0,0.0,,,,
misc,fbref_misc_championship_2019_2020.parquet,"('performance',_'pkcon')",721,0,0.0,0,0.0,,,,
misc,fbref_misc_championship_2019_2020.parquet,"('performance',_'og')",721,721,1.0,721,1.0,0,2,0.07905686546463246,0.30389544681544844
misc,fbref_misc_championship_2020_2021.parquet,"('nation',_'')",736,735,0.9986,0,0.0,,,,
misc,fbref_misc_championship_2020_2021.parquet,"('pos',_'')",736,736,1.0,0,0.0,,,,
misc,fbref_misc_championship_2020_2021.parquet,"('age',_'')",736,736,1.0,736,1.0,15,38,24.706521739130434,4.46705380020753
misc,fbref_misc_championship_2020_2021.parquet,"('born',_'')",736,736,1.0,736,1.0,1982,2004,1994.8872282608695,4.455317078075749
misc,fbref_misc_championship_2020_2021.parquet,"('90s',_'')",736,736,1.0,736,1.0,0.0,46.0,16.46915760869565,13.198821318109076
misc,fbref_misc_championship_2020_2021.parquet,"('performance',_'crdy')",736,736,1.0,736,1.0,0,12,2.1807065217391304,2.5306195720643654
misc,fbref_misc_championship_2020_2021.parquet,"('performance',_'crdr')",736,736,1.0,736,1.0,0,2,0.09646739130434782,0.3089389680989697
misc,fbref_misc_championship_2020_2021.parquet,"('performance',_'2crdy')",736,736,1.0,736,1.0,0,2,0.033967391304347824,0.18862486694978714
misc,fbref_misc_championship_2020_2021.parquet,"('performance',_'fls')",736,736,1.0,736,1.0,0,99,18.800271739130434,18.334222858283734
misc,fbref_misc_championship_2020_2021.parquet,"('performance',_'fld')",736,736,1.0,736,1.0,0,117,18.05163043478261,19.741459465497012
misc,fbref_misc_championship_2020_2021.parquet,"('performance',_'off')",736,736,1.0,736,1.0,0,40,2.8722826086956523,5.478963426122277
misc,fbref_misc_championship_2020_2021.parquet,"('performance',_'crs')",736,736,1.0,736,1.0,0,280,26.983695652173914,44.10324628013251
misc,fbref_misc_championship_2020_2021.parquet,"('performance',_'int')",736,736,1.0,736,1.0,0,112,17.203804347826086,20.346502794913842
misc,fbref_misc_championship_2020_2021.parquet,"('performance',_'tklw')",736,736,1.0,736,1.0,0,77,13.154891304347826,13.983194110759872
misc,fbref_misc_championship_2020_2021.parquet,"('performance',_'pkwon')",736,0,0.0,0,0.0,,,,
misc,fbref_misc_championship_2020_2021.parquet,"('performance',_'pkcon')",736,0,0.0,0,0.0,,,,
misc,fbref_misc_championship_2020_2021.parquet,"('performance',_'og')",736,736,1.0,736,1.0,0,2,0.057065217391304345,0.2544923207468868
misc,fbref_misc_championship_2021_2022.parquet,"('nation',_'')",746,746,1.0,0,0.0,,,,
misc,fbref_misc_championship_2021_2022.parquet,"('pos',_'')",746,746,1.0,0,0.0,,,,
misc,fbref_misc_championship_2021_2022.parquet,"('age',_'')",746,746,1.0,746,1.0,15,38,24.56300268096515,4.48585231275004
misc,fbref_misc_championship_2021_2022.parquet,"('born',_'')",746,746,1.0,746,1.0,1982,2006,1995.9718498659518,4.452344054553071
misc,fbref_misc_championship_2021_2022.parquet,"('90s',_'')",746,746,1.0,746,1.0,0.0,46.0,16.250268096514745,13.255766122653853
misc,fbref_misc_championship_2021_2022.parquet,"('performance',_'crdy')",746,746,1.0,746,1.0,0,15,2.778820375335121,3.020401627129773
misc,fbref_misc_championship_2021_2022.parquet,"('performance',_'crdr')",746,746,1.0,746,1.0,0,2,0.0938337801608579,0.3265266372244393
misc,fbref_misc_championship_2021_2022.parquet,"('performance',_'2crdy')",746,746,1.0,746,1.0,0,1,0.03753351206434316,0.19019263164083838
misc,fbref_misc_championship_2021_2022.parquet,"('performance',_'fls')",746,746,1.0,746,1.0,0,76,15.837801608579088,15.413729345677382
misc,fbref_misc_championship_2021_2022.parquet,"('performance',_'fld')",746,746,1.0,746,1.0,0,104,15.229222520107239,17.059855265405766
misc,fbref_misc_championship_2021_2022.parquet,"('performance',_'off')",746,746,1.0,746,1.0,0,46,2.831099195710456,5.498104432183331
misc,fbref_misc_championship_2021_2022.parquet,"('performance',_'crs')",746,746,1.0,746,1.0,0,338,26.021447721179623,44.63341597118682
misc,fbref_misc_championship_2021_2022.parquet,"('performance',_'int')",746,746,1.0,746,1.0,0,96,14.802949061662199,18.10083736844825
misc,fbref_misc_championship_2021_2022.parquet,"('performance',_'tklw')",746,746,1.0,746,1.0,0,63,13.659517426273458,14.923407019921632
misc,fbref_misc_championship_2021_2022.parquet,"('performance',_'pkwon')",746,0,0.0,0,0.0,,,,
misc,fbref_misc_championship_2021_2022.parquet,"('performance',_'pkcon')",746,0,0.0,0,0.0,,,,
misc,fbref_misc_championship_2021_2022.parquet,"('performance',_'og')",746,746,1.0,746,1.0,0,2,0.06836461126005362,0.27297369351273193
misc,fbref_misc_championship_2022_2023.parquet,"('nation',_'')",750,748,0.9973,0,0.0,,,,
misc,fbref_misc_championship_2022_2023.parquet,"('pos',_'')",750,750,1.0,0,0.0,,,,
misc,fbref_misc_championship_2022_2023.parquet,"('age',_'')",750,749,0.9987,749,0.9987,16,39,24.599465954606142,4.557100557351713
misc,fbref_misc_championship_2022_2023.parquet,"('born',_'')",750,749,0.9987,749,0.9987,1982,2006,1996.9719626168223,4.558357666849046
misc,fbref_misc_championship_2022_2023.parquet,"('90s',_'')",750,750,1.0,750,1.0,0.0,46.0,16.170133333333332,13.206053704829033
misc,fbref_misc_championship_2022_2023.parquet,"('performance',_'crdy')",750,750,1.0,750,1.0,0,14,2.8546666666666667,3.0503471462286984
misc,fbref_misc_championship_2022_2023.parquet,"('performance',_'crdr')",750,750,1.0,750,1.0,0,2,0.08666666666666667,0.30432280895723934
misc,fbref_misc_championship_2022_2023.parquet,"('performance',_'2crdy')",750,750,1.0,750,1.0,0,1,0.03333333333333333,0.17962528370364894
misc,fbref_misc_championship_2022_2023.parquet,"('performance',_'fls')",750,750,1.0,750,1.0,0,73,15.616,15.078672548374236
misc,fbref_misc_championship_2022_2023.parquet,"('performance',_'fld')",750,750,1.0,750,1.0,0,96,15.102666666666666,16.430339851803126
misc,fbref_misc_championship_2022_2023.parquet,"('performance',_'off')",750,750,1.0,750,1.0,0,31,2.437333333333333,4.405142441373939
misc,fbref_misc_championship_2022_2023.parquet,"('performance',_'crs')",750,750,1.0,750,1.0,0,447,27.250666666666667,47.97650285285714
misc,fbref_misc_championship_2022_2023.parquet,"('performance',_'int')",750,750,1.0,750,1.0,0,83,13.638666666666667,16.205336223552415
misc,fbref_misc_championship_2022_2023.parquet,"('performance',_'tklw')",750,750,1.0,750,1.0,0,77,14.556,15.381709700954334
misc,fbref_misc_championship_2022_2023.parquet,"('performance',_'pkwon')",750,0,0.0,0,0.0,,,,
misc,fbref_misc_championship_2022_2023.parquet,"('performance',_'pkcon')",750,0,0.0,0,0.0,,,,
misc,fbref_misc_championship_2022_2023.parquet,"('performance',_'og')",750,750,1.0,750,1.0,0,2,0.05733333333333333,0.24925701789554985
misc,fbref_misc_championship_2023_2024.parquet,"('nation',_'')",735,730,0.9932,0,0.0,,,,
misc,fbref_misc_championship_2023_2024.parquet,"('pos',_'')",735,735,1.0,0,0.0,,,,
misc,fbref_misc_championship_2023_2024.parquet,"('age',_'')",735,731,0.9946,731,0.9946,16,37,24.738714090287278,4.456654927037946
misc,fbref_misc_championship_2023_2024.parquet,"('born',_'')",735,731,0.9946,731,0.9946,1986,2007,1997.7893296853624,4.488883799926309
misc,fbref_misc_championship_2023_2024.parquet,"('90s',_'')",735,735,1.0,735,1.0,0.0,46.0,16.497414965986394,13.303250155437237
misc,fbref_misc_championship_2023_2024.parquet,"('performance',_'crdy')",735,735,1.0,735,1.0,0,15,3.0585034013605443,3.1442357522278557
misc,fbref_misc_championship_2023_2024.parquet,"('performance',_'crdr')",735,735,1.0,735,1.0,0,3,0.07755102040816327,0.2919902387154203
misc,fbref_misc_championship_2023_2024.parquet,"('performance',_'2crdy')",735,735,1.0,735,1.0,0,2,0.04217687074829932,0.20779272385134734
misc,fbref_misc_championship_2023_2024.parquet,"('performance',_'fls')",735,735,1.0,735,1.0,0,74,16.4421768707483,15.356671970234036
misc,fbref_misc_championship_2023_2024.parquet,"('performance',_'fld')",735,735,1.0,735,1.0,0,111,15.873469387755103,16.575614563717796
misc,fbref_misc_championship_2023_2024.parquet,"('performance',_'off')",735,735,1.0,735,1.0,0,42,2.7768707482993196,4.930222483486646
misc,fbref_misc_championship_2023_2024.parquet,"('performance',_'crs')",735,735,1.0,735,1.0,0,468,26.292517006802722,44.48335127504188
misc,fbref_misc_championship_2023_2024.parquet,"('performance',_'int')",735,735,1.0,735,1.0,0,78,13.648979591836735,16.221870926893505
misc,fbref_misc_championship_2023_2024.parquet,"('performance',_'tklw')",735,735,1.0,735,1.0,0,97,15.92517006802721,16.74170193224702
misc,fbref_misc_championship_2023_2024.parquet,"('performance',_'pkwon')",735,0,0.0,0,0.0,,,,
misc,fbref_misc_championship_2023_2024.parquet,"('performance',_'pkcon')",735,0,0.0,0,0.0,,,,
misc,fbref_misc_championship_2023_2024.parquet,"('performance',_'og')",735,735,1.0,735,1.0,0,2,0.06258503401360545,0.26902054770791317
misc,fbref_misc_championship_2024_2025.parquet,"('nation',_'')",765,761,0.9948,0,0.0,,,,
misc,fbref_misc_championship_2024_2025.parquet,"('pos',_'')",765,765,1.0,0,0.0,,,,
misc,fbref_misc_championship_2024_2025.parquet,"('age',_'')",765,762,0.9961,762,0.9961,15,37,24.801837270341206,4.332907032004205
misc,fbref_misc_championship_2024_2025.parquet,"('born',_'')",765,762,0.9961,762,0.9961,1987,2008,1998.761154855643,4.353700101962456
misc,fbref_misc_championship_2024_2025.parquet,"('90s',_'')",765,765,1.0,765,1.0,0.0,46.0,15.84888888888889,13.17118421627699
misc,fbref_misc_championship_2024_2025.parquet,"('performance',_'crdy')",765,765,1.0,765,1.0,0,13,2.756862745098039,2.895830291416638
misc,fbref_misc_championship_2024_2025.parquet,"('performance',_'crdr')",765,765,1.0,765,1.0,0,3,0.08366013071895424,0.30408594393860106
misc,fbref_misc_championship_2024_2025.parquet,"('performance',_'2crdy')",765,765,1.0,765,1.0,0,2,0.03529411764705882,0.19160065234346577
misc,fbref_misc_championship_2024_2025.parquet,"('performance',_'fls')",765,765,1.0,765,1.0,0,87,16.449673202614377,15.65729646154427
misc,fbref_misc_championship_2024_2025.parquet,"('performance',_'fld')",765,765,1.0,765,1.0,0,110,15.988235294117647,17.726060255902134
misc,fbref_misc_championship_2024_2025.parquet,"('performance',_'off')",765,765,1.0,765,1.0,0,37,2.69281045751634,4.845898905356736
misc,fbref_misc_championship_2024_2025.parquet,"('performance',_'crs')",765,765,1.0,765,1.0,0,288,25.681045751633988,41.936847546650974
misc,fbref_misc_championship_2024_2025.parquet,"('performance',_'int')",765,765,1.0,765,1.0,0,71,11.811764705882354,14.020034940582
misc,fbref_misc_championship_2024_2025.parquet,"('performance',_'tklw')",765,765,1.0,765,1.0,0,100,15.194771241830065,16.347101312324526
misc,fbref_misc_championship_2024_2025.parquet,"('performance',_'pkwon')",765,0,0.0,0,0.0,,,,
misc,fbref_misc_championship_2024_2025.parquet,"('performance',_'pkcon')",765,0,0.0,0,0.0,,,,
misc,fbref_misc_championship_2024_2025.parquet,"('performance',_'og')",765,765,1.0,765,1.0,0,2,0.07320261437908497,0.28920511569824564
misc,fbref_misc_championship_2025_2026.parquet,"('nation',_'')",791,770,0.9735,0,0.0,,,,
misc,fbref_misc_championship_2025_2026.parquet,"('pos',_'')",791,791,1.0,0,0.0,,,,
misc,fbref_misc_championship_2025_2026.parquet,"('age',_'')",791,774,0.9785,774,0.9785,15,40,25.01937984496124,4.255535821245818
misc,fbref_misc_championship_2025_2026.parquet,"('born',_'')",791,774,0.9785,774,0.9785,1985,2009,1999.5490956072351,4.2741792774022995
misc,fbref_misc_championship_2025_2026.parquet,"('90s',_'')",791,791,1.0,791,1.0,0.0,46.0,15.327686472819217,12.810472558514862
misc,fbref_misc_championship_2025_2026.parquet,"('performance',_'crdy')",791,791,1.0,791,1.0,0,14,2.646017699115044,2.8761095725135486
misc,fbref_misc_championship_2025_2026.parquet,"('performance',_'crdr')",791,791,1.0,791,1.0,0,2,0.0695322376738306,0.25944372558269163
misc,fbref_misc_championship_2025_2026.parquet,"('performance',_'2crdy')",791,791,1.0,791,1.0,0,2,0.02654867256637168,0.16854732226639615
misc,fbref_misc_championship_2025_2026.parquet,"('performance',_'fls')",791,791,1.0,791,1.0,0,75,14.97724399494311,15.00259852563561
misc,fbref_misc_championship_2025_2026.parquet,"('performance',_'fld')",791,791,1.0,791,1.0,0,98,14.481668773704172,15.511101952922228
misc,fbref_misc_championship_2025_2026.parquet,"('performance',_'off')",791,791,1.0,791,1.0,0,42,2.5474083438685207,4.8878527017812265
misc,fbref_misc_championship_2025_2026.parquet,"('performance',_'crs')",791,791,1.0,791,1.0,0,406,26.471554993678886,45.650947416061335
misc,fbref_misc_championship_2025_2026.parquet,"('performance',_'int')",791,791,1.0,791,1.0,0,80,12.037926675094816,14.964720630335329
misc,fbref_misc_championship_2025_2026.parquet,"('performance',_'tklw')",791,791,1.0,791,1.0,0,72,13.510745891276864,14.679774196342402
misc,fbref_misc_championship_2025_2026.parquet,"('performance',_'pkwon')",791,0,0.0,0,0.0,,,,
misc,fbref_misc_championship_2025_2026.parquet,"('performance',_'pkcon')",791,0,0.0,0,0.0,,,,
misc,fbref_misc_championship_2025_2026.parquet,"('performance',_'og')",791,791,1.0,791,1.0,0,3,0.06826801517067003,0.2716884086008838
misc,fbref_misc_eredivisie_2019_2020.parquet,"('nation',_'')",484,484,1.0,0,0.0,,,,
misc,fbref_misc_eredivisie_2019_2020.parquet,"('pos',_'')",484,484,1.0,0,0.0,,,,
misc,fbref_misc_eredivisie_2019_2020.parquet,"('age',_'')",484,484,1.0,484,1.0,17,36,23.710743801652892,4.161218997480493
misc,fbref_misc_eredivisie_2019_2020.parquet,"('born',_'')",484,484,1.0,484,1.0,1983,2002,1994.956611570248,4.201470915399837
misc,fbref_misc_eredivisie_2019_2020.parquet,"('90s',_'')",484,484,1.0,484,1.0,0.0,26.0,10.522314049586777,8.44491087494994
misc,fbref_misc_eredivisie_2019_2020.parquet,"('performance',_'crdy')",484,484,1.0,484,1.0,0,11,1.603305785123967,1.9335946371982053
misc,fbref_misc_eredivisie_2019_2020.parquet,"('performance',_'crdr')",484,484,1.0,484,1.0,0,2,0.09090909090909091,0.30860669992418377
misc,fbref_misc_eredivisie_2019_2020.parquet,"('performance',_'2crdy')",484,484,1.0,484,1.0,0,2,0.03305785123966942,0.19018937048716722
misc,fbref_misc_eredivisie_2019_2020.parquet,"('performance',_'fls')",484,484,1.0,484,1.0,0,54,10.710743801652892,11.138642948465415
misc,fbref_misc_eredivisie_2019_2020.parquet,"('performance',_'fld')",484,484,1.0,484,1.0,0,87,10.103305785123966,11.470444034894536
misc,fbref_misc_eredivisie_2019_2020.parquet,"('performance',_'off')",484,484,1.0,484,1.0,0,29,1.493801652892562,3.2016369405810723
misc,fbref_misc_eredivisie_2019_2020.parquet,"('performance',_'crs')",484,484,1.0,484,1.0,0,174,16.35123966942149,27.841770057787656
misc,fbref_misc_eredivisie_2019_2020.parquet,"('performance',_'int')",484,484,1.0,484,1.0,0,66,10.314049586776859,12.657477144607968
misc,fbref_misc_eredivisie_2019_2020.parquet,"('performance',_'tklw')",484,484,1.0,484,1.0,0,61,10.349173553719009,11.414094449872206
misc,fbref_misc_eredivisie_2019_2020.parquet,"('performance',_'pkwon')",484,0,0.0,0,0.0,,,,
misc,fbref_misc_eredivisie_2019_2020.parquet,"('performance',_'pkcon')",484,0,0.0,0,0.0,,,,
misc,fbref_misc_eredivisie_2019_2020.parquet,"('performance',_'og')",484,484,1.0,484,1.0,0,1,0.03512396694214876,0.1842835860485743
misc,fbref_misc_eredivisie_2020_2021.parquet,"('nation',_'')",522,522,1.0,0,0.0,,,,
misc,fbref_misc_eredivisie_2020_2021.parquet,"('pos',_'')",522,522,1.0,0,0.0,,,,
misc,fbref_misc_eredivisie_2020_2021.parquet,"('age',_'')",522,522,1.0,522,1.0,16,37,23.52490421455939,4.334873150477504
misc,fbref_misc_eredivisie_2020_2021.parquet,"('born',_'')",522,522,1.0,522,1.0,1982,2004,1996.1628352490422,4.385274391104966
