player_name_fbref,player_id_tm,club,current_club_name_tm,league,season,position_group,age,minutes_played,market_value_eur,log_market_value_eur,model,feature_set,predicted_log_market_value_ml,predicted_market_value_ml_eur,residual_log_observed_minus_predicted,inefficiency_score_ml,market_value_growth_prev,delta_log_market_value_prev,growth_index,breakout_indicator,career_year,matching_confidence,matching_method,goals_per90,assists_per90,predicted_market_value_eur,residual_observed_minus_predicted_log,inefficiency_score_log,market_value_gap_eur,market_value_gap_pct,inefficiency_score_log_winsorized,market_value_gap_pct_winsorized,inefficiency_score_z,market_value_gap_pct_z,is_undervalued,is_overvalued,inefficiency_rank
Jobe Bellingham,796297.0,Sunderland,Borussia Dortmund,Championship,2024-2025,MID,19.26899383983573,3507,18000000.0,16.70588231586044,RandomForest,B_v13B_advanced,14.516776452073984,2016303.5193495045,2.1891058637864558,-2.1891058637864558,0.5,0.4054650803303872,0.3519037735410296,1,2,0.85,exact_age_validated,0.1,0.08,2016303.5193495045,2.1891058637864553,-2.1891058637864553,-15983696.480650496,-0.8879831378139165,-2.1891058637864553,-0.8879831378139165,-2.1790695152188895,-0.9680596325406196,False,True,6116
Zeno Debast,548193.0,Sporting CP,Sporting Clube de Portugal,Liga Portugal,2024-2025,DEF,20.95824777549624,2126,22000000.0,16.90655301132259,XGBoost,B_v13B_advanced,14.715965270996094,2460721.75,2.190587740326496,-2.190587740326496,0.2222222222222222,0.20067068536114263,-0.1369478731703849,0,3,0.85,exact_age_validated,0.0,0.13,2460721.779061859,2.190587740326496,-2.190587740326496,-19539278.220938142,-0.8881490100426428,-2.190587740326496,-0.8881490100426428,-2.180624305554312,-0.968190326392922,False,True,6117
Nuno Mendes,616341.0,Paris Saint-Germain,Paris Saint-Germain Football Club,Ligue 1,2024-2025,DEF,22.477754962354556,1676,55000000.0,17.822843743196746,XGBoost,A_v13A_current,15.629673957824709,6135940.5,2.1931697853720387,-2.1931697853720387,0.0,0.0,-0.28329844427707607,0,4,1.0,exact_age_club_validated,0.05,0.16,6135940.700727603,2.193169785372037,-2.193169785372037,-48864059.299272396,-0.8884374418049527,-2.193169785372037,-0.8884374418049527,-2.1833333967464315,-0.9684175872094681,False,True,6118
Jamal Musiala,580195.0,Bayern Munich,FC Bayern München,Bundesliga,2024-2025,MID,21.39082819986311,1798,130000000.0,18.683045008419857,LightGBM,B_v13B_advanced,16.486235214346305,14450437.00095869,2.196809794073552,-2.196809794073552,0.08333333333333333,0.08004270703251137,-0.2255637454431962,0,4,1.0,exact_age_club_validated,0.6,0.1,14450437.00095869,2.196809794073552,-2.196809794073552,-115549562.9990413,-0.8888427923003177,-2.196809794073552,-0.8888427923003177,-2.187152507311347,-0.968736970497308,False,True,6119
Zeno Debast,548193.0,Sporting CP,Sporting Clube de Portugal,Liga Portugal,2024-2025,DEF,20.95824777549624,2126,22000000.0,16.90655301132259,HistGradientBoosting,B_v13B_advanced,14.701432641817076,2425219.616642666,2.205120369505515,-2.205120369505515,0.2222222222222222,0.20067068536114263,-0.1369478731703849,0,3,0.85,exact_age_validated,0.0,0.13,2425219.6166426702,2.2051203695055133,-2.2051203695055133,-19574780.38335733,-0.8897627446980605,-2.2051203695055133,-0.8897627446980605,-2.195871993728926,-0.9694618183137211,False,True,6120
Pedri,683840.0,Barcelona,Futbol Club Barcelona,LaLiga,2024-2025,MID,22.088980150581797,2879,100000000.0,18.420680743952367,RandomForest,B_v13B_advanced,16.205564339135886,10914080.89931607,2.215116404816481,-2.215116404816481,0.25,0.2231435488142104,-0.12020892663905314,0,4,0.85,exact_age_validated,0.13,0.16,10914080.89931607,2.215116404816481,-2.215116404816481,-89085919.10068393,-0.8908591910068393,-2.215116404816481,-0.8908591910068393,-2.2063598708725976,-0.9703257290059293,False,True,6121
Luca Koleosho,745461.0,Burnley,Paris Football Club,Championship,2024-2025,MID,20.024640657084188,1677,12000000.0,16.300417207752275,LightGBM,A_v13A_current,14.08326725752091,1307029.1005672785,2.2171499502313647,-2.2171499502313647,0.7142857142857143,0.5389964412088855,0.45731296678725974,1,2,0.85,exact_age_validated,0.11,0.0,1307029.1005672785,2.2171499502313647,-2.2171499502313647,-10692970.899432722,-0.8910809082860602,-2.2171499502313647,-0.8910809082860602,-2.208493474227718,-0.9705004242250501,False,True,6122
Nuno Mendes,616341.0,Paris Saint-Germain,Paris Saint-Germain Football Club,Ligue 1,2024-2025,DEF,22.477754962354556,1676,55000000.0,17.822843743196746,LightGBM,A_v13A_current,15.60348598375691,5977338.642209207,2.219357759439836,-2.219357759439836,0.0,0.0,-0.28329844427707607,0,4,1.0,exact_age_club_validated,0.05,0.16,5977338.642209207,2.219357759439836,-2.219357759439836,-49022661.35779079,-0.8913211155961962,-2.219357759439836,-0.8913211155961962,-2.210809915798278,-0.9706896880876866,False,True,6123
Endrick,971570.0,Real Madrid,Olympique Lyonnais,LaLiga,2024-2025,ATT,18.43668720054757,363,40000000.0,17.50439001207821,LightGBM,A_v13A_current,15.28270480658768,4337049.3716922775,2.2216852054905303,-2.2216852054905303,-0.3333333333333333,-0.40546509977483325,-0.5650313145398166,0,1,0.85,exact_age_validated,0.25,0.0,4337049.37169227,2.221685205490532,-2.221685205490532,-35662950.62830773,-0.8915737657076932,-2.221685205490532,-0.8915737657076932,-2.2132518807852803,-0.970888755867807,False,True,6124
Pedri,683840.0,Barcelona,Futbol Club Barcelona,LaLiga,2024-2025,MID,22.088980150581797,2879,100000000.0,18.420680743952367,RandomForest,A_v13A_current,16.186126698985312,10703985.417256745,2.234554044967055,-2.234554044967055,0.25,0.2231435488142104,-0.12020892663905314,0,4,0.85,exact_age_validated,0.13,0.16,10703985.417256743,2.234554044967055,-2.234554044967055,-89296014.58274326,-0.8929601458274325,-2.234554044967055,-0.8929601458274325,-2.2267539146629836,-0.9719811108689759,False,True,6125
João Neves,670681.0,Paris Saint-Germain,Paris Saint-Germain Football Club,Ligue 1,2024-2025,DEF,20.02737850787132,1844,60000000.0,17.909855120186375,LightGBM,A_v13A_current,15.668592952600944,6379453.24007596,2.2412621675854307,-2.2412621675854307,0.09090909090909091,0.08701137547447857,-0.22049852031945885,0,3,1.0,exact_age_club_validated,0.15,0.39,6379453.24007596,2.2412621675854307,-2.2412621675854307,-53620546.75992404,-0.8936757793320673,-2.2412621675854307,-0.8936757793320673,-2.2337921016738895,-0.9725449719822893,False,True,6126
Eduardo Camavinga,640428.0,Real Madrid,Real Madrid Club de Fútbol,LaLiga,2024-2025,DEF,22.130047912388772,1102,80000000.0,18.197537192638155,RandomForest,A_v13A_current,15.94845113196459,8439647.767262485,2.249086060673564,-2.249086060673564,-0.2,-0.2231435488142104,-0.44034715417464776,0,4,0.85,exact_age_validated,0.08,0.16,8439647.767262485,2.249086060673564,-2.249086060673564,-71560352.23273751,-0.8945044029092188,-2.249086060673564,-0.8945044029092188,-2.242000959179978,-0.9731978601012837,False,True,6127
Nuno Mendes,616341.0,Paris Saint-Germain,Paris Saint-Germain Football Club,Ligue 1,2024-2025,DEF,22.477754962354556,1676,55000000.0,17.822843743196746,LightGBM,B_v13B_advanced,15.570323093224088,5782363.651046035,2.2525206499726576,-2.2525206499726576,0.0,0.0,-0.28329844427707607,0,4,1.0,exact_age_club_validated,0.05,0.16,5782363.651046035,2.2525206499726576,-2.2525206499726576,-49217636.34895396,-0.8948661154355266,-2.2525206499726576,-0.8948661154355266,-2.245604542949669,-0.9734828602116229,False,True,6128
Pedri,683840.0,Barcelona,Futbol Club Barcelona,LaLiga,2024-2025,MID,22.088980150581797,2879,100000000.0,18.420680743952367,HistGradientBoosting,B_v13B_advanced,16.166965686733114,10500838.685349433,2.253715057219253,-2.253715057219253,0.25,0.2231435488142104,-0.12020892663905314,0,4,0.85,exact_age_validated,0.13,0.16,10500838.685349433,2.253715057219253,-2.253715057219253,-89499161.31465057,-0.8949916131465057,-2.253715057219253,-0.8949916131465057,-2.246857719441359,-0.9735817422211608,False,True,6129
Endrick,971570.0,Real Madrid,Olympique Lyonnais,LaLiga,2024-2025,ATT,18.43668720054757,363,40000000.0,17.50439001207821,HistGradientBoosting,B_v13B_advanced,15.249918396024324,4197158.875021969,2.254471616053886,-2.254471616053886,-0.3333333333333333,-0.40546509977483325,-0.5650313145398166,0,1,0.85,exact_age_validated,0.25,0.0,4197158.8750219615,2.2544716160538876,-2.2544716160538876,-35802841.124978036,-0.8950710281244509,-2.2544716160538876,-0.8950710281244509,-2.2476515037631186,-0.9736443147776271,False,True,6130
Willian Pacho,661171.0,Paris Saint-Germain,Paris Saint-Germain Football Club,Ligue 1,2024-2025,DEF,22.976043805612598,2132,40000000.0,17.50439001207821,XGBoost,B_v13B_advanced,15.242976188659668,4168122.25,2.2614138234185432,-2.2614138234185432,0.14285714285714285,0.13353138905309336,-0.18651895959593498,0,2,1.0,exact_age_club_validated,0.0,0.04,4168122.2335786764,2.2614138234185432,-2.2614138234185432,-35831877.766421326,-0.8957969441605331,-2.2614138234185432,-0.8957969441605331,-2.2549352933538294,-0.9742162776910828,False,True,6131
Willian Pacho,661171.0,Paris Saint-Germain,Paris Saint-Germain Football Club,Ligue 1,2024-2025,DEF,22.976043805612598,2132,40000000.0,17.50439001207821,HistGradientBoosting,B_v13B_advanced,15.238321477633017,4148765.913045276,2.2660685344451963,-2.2660685344451963,0.14285714285714285,0.13353138905309336,-0.18651895959593498,0,2,1.0,exact_age_club_validated,0.0,0.04,4148765.9130452825,2.2660685344451945,-2.2660685344451945,-35851234.08695472,-0.896280852173868,-2.2660685344451945,-0.896280852173868,-2.2598190333435477,-0.974597557926529,False,True,6132
Warren Zaïre-Emery,810092.0,Paris Saint-Germain,Paris Saint-Germain Football Club,Ligue 1,2024-2025,DEF,18.75975359342916,2050,60000000.0,17.909855120186375,RandomForest,A_v13A_current,15.641761688949218,6210560.384878444,2.268093431237157,-2.268093431237157,0.0,0.0,-0.28329844427707607,0,1,1.0,exact_age_club_validated,0.04,0.09,6210560.384878444,2.2680934312371566,-2.2680934312371566,-53789439.61512156,-0.896490660252026,-2.2680934312371566,-0.896490660252026,-2.261943562531576,-0.974762869661888,False,True,6133
Oscar Gloukh,930571.0,RB Salzburg,AFC Ajax Amsterdam,Austrian Bundesliga,2024-2025,MID,20.711841204654345,1935,22000000.0,16.90655301132259,LightGBM,A_v13A_current,14.62775303795873,2252954.531639227,2.27879997336386,-2.27879997336386,-0.12,-0.1278333660553379,-0.3739231548917335,0,3,0.85,exact_age_validated,0.47,0.19,2252954.531639227,2.27879997336386,-2.27879997336386,-19747045.468360774,-0.8975929758345806,-2.27879997336386,-0.8975929758345806,-2.2731769060488007,-0.9756314048654197,False,True,6134
Pedri,683840.0,Barcelona,Futbol Club Barcelona,LaLiga,2024-2025,MID,22.088980150581797,2879,100000000.0,18.420680743952367,XGBoost,B_v13B_advanced,16.14153480529785,10237161.0,2.279145938654516,-2.279145938654516,0.25,0.2231435488142104,-0.12020892663905314,0,4,0.85,exact_age_validated,0.13,0.16,10237160.10174822,2.2791459386545156,-2.2791459386545156,-89762839.89825177,-0.8976283989825177,-2.2791459386545156,-0.8976283989825177,-2.273539894108716,-0.975659315430679,False,True,6135
Endrick,971570.0,Real Madrid,Olympique Lyonnais,LaLiga,2024-2025,ATT,18.43668720054757,363,40000000.0,17.50439001207821,HistGradientBoosting,A_v13A_current,15.223684952138534,4088484.625446928,2.280705059939677,-2.280705059939677,-0.3333333333333333,-0.40546509977483325,-0.5650313145398166,0,1,0.85,exact_age_validated,0.25,0.0,4088484.625446928,2.2807050599396774,-2.2807050599396774,-35911515.37455307,-0.8977878843638267,-2.2807050599396774,-0.8977878843638267,-2.2751757299158304,-0.9757849769656403,False,True,6136
Warren Zaïre-Emery,810092.0,Paris Saint-Germain,Paris Saint-Germain Football Club,Ligue 1,2024-2025,DEF,18.75975359342916,2050,60000000.0,17.909855120186375,HistGradientBoosting,A_v13A_current,15.628890425592266,6131134.876417216,2.2809646945941093,-2.2809646945941093,0.0,0.0,-0.28329844427707607,0,1,1.0,exact_age_club_validated,0.04,0.09,6131134.876417216,2.2809646945941093,-2.2809646945941093,-53868865.12358278,-0.8978144187263797,-2.2809646945941093,-0.8978144187263797,-2.2754481395535726,-0.9758058838895242,False,True,6137
Karim Konaté,847278.0,RB Salzburg,Fußballclub Red Bull Salzburg,Austrian Bundesliga,2024-2025,ATT,20.7419575633128,753,18000000.0,16.70588231586044,RandomForest,B_v13B_advanced,14.416749214623175,1824377.1783646364,2.2891331012372618,-2.2891331012372618,-0.28,-0.32850405141648054,-0.5127562763658632,0,2,0.85,exact_age_validated,0.24,0.12,1824377.1783646331,2.2891331012372635,-2.2891331012372635,-16175622.821635367,-0.898645712313076,-2.2891331012372635,-0.898645712313076,-2.28401846195319,-0.9764608757593138,False,True,6138
Nuno Mendes,616341.0,Paris Saint-Germain,Paris Saint-Germain Football Club,Ligue 1,2024-2025,DEF,22.477754962354556,1676,55000000.0,17.822843743196746,XGBoost,B_v13B_advanced,15.528308868408203,5544455.0,2.2945348747885426,-2.2945348747885426,0.0,0.0,-0.28329844427707607,0,4,1.0,exact_age_club_validated,0.05,0.16,5544454.895857795,2.2945348747885426,-2.2945348747885426,-49455545.104142204,-0.8991917291662219,-2.2945348747885426,-0.8991917291662219,-2.2896860227011584,-0.9768910927191247,False,True,6139
Eduardo Camavinga,640428.0,Real Madrid,Real Madrid Club de Fútbol,LaLiga,2024-2025,DEF,22.130047912388772,1102,80000000.0,18.197537192638155,HistGradientBoosting,B_v13B_advanced,15.8978732612696,8023403.459004928,2.2996639313685545,-2.2996639313685545,-0.2,-0.2231435488142104,-0.44034715417464776,0,4,0.85,exact_age_validated,0.08,0.16,8023403.459004928,2.2996639313685545,-2.2996639313685545,-71976596.54099508,-0.8997074567624385,-2.2996639313685545,-0.8997074567624385,-2.2950674477962743,-0.9772974442030697,False,True,6140
Karim Konaté,847278.0,RB Salzburg,Fußballclub Red Bull Salzburg,Austrian Bundesliga,2024-2025,ATT,20.7419575633128,753,18000000.0,16.70588231586044,RandomForest,A_v13A_current,14.404034252424836,1801327.1422166412,2.301848063435603,-2.301848063435603,-0.28,-0.32850405141648054,-0.5127562763658632,0,2,0.85,exact_age_validated,0.24,0.12,1801327.1422166412,2.301848063435603,-2.301848063435603,-16198672.857783359,-0.8999262698768532,-2.301848063435603,-0.8999262698768532,-2.2973590472226615,-0.9774698511760558,False,True,6141
Warren Zaïre-Emery,810092.0,Paris Saint-Germain,Paris Saint-Germain Football Club,Ligue 1,2024-2025,DEF,18.75975359342916,2050,60000000.0,17.909855120186375,XGBoost,A_v13A_current,15.602715492248535,5972735.0,2.30713962793784,-2.30713962793784,0.0,0.0,-0.28329844427707607,0,1,1.0,exact_age_club_validated,0.04,0.09,5972734.927332068,2.3071396279378398,-2.3071396279378398,-54027265.072667934,-0.9004544178777989,-2.3071396279378398,-0.9004544178777989,-2.302910976229593,-0.9778859889307566,False,True,6142
Endrick,971570.0,Real Madrid,Olympique Lyonnais,LaLiga,2024-2025,ATT,18.43668720054757,363,40000000.0,17.50439001207821,RandomForest,A_v13A_current,15.19679643635324,3980016.155221409,2.3075935757249724,-2.3075935757249724,-0.3333333333333333,-0.40546509977483325,-0.5650313145398166,0,1,0.85,exact_age_validated,0.25,0.0,3980016.155221416,2.3075935757249706,-2.3075935757249706,-36019983.84477858,-0.9004995961194645,-2.3075935757249706,-0.9004995961194645,-2.303387259923374,-0.9779215857180482,False,True,6143
Oscar Gloukh,930571.0,RB Salzburg,AFC Ajax Amsterdam,Austrian Bundesliga,2024-2025,MID,20.711841204654345,1935,22000000.0,16.90655301132259,HistGradientBoosting,A_v13A_current,14.593212495442067,2176464.8617088296,2.3133405158805225,-2.3133405158805225,-0.12,-0.1278333660553379,-0.3739231548917335,0,3,0.85,exact_age_validated,0.47,0.19,2176464.8617088296,2.3133405158805225,-2.3133405158805225,-19823535.13829117,-0.9010697790132349,-2.3133405158805225,-0.9010697790132349,-2.3094169707465566,-0.9783708435563011,False,True,6144
Warren Zaïre-Emery,810092.0,Paris Saint-Germain,Paris Saint-Germain Football Club,Ligue 1,2024-2025,DEF,18.75975359342916,2050,60000000.0,17.909855120186375,LightGBM,A_v13A_current,15.58044030904159,5841162.00833454,2.329414811144785,-2.329414811144785,0.0,0.0,-0.28329844427707607,0,1,1.0,exact_age_club_validated,0.04,0.09,5841162.00833454,2.329414811144785,-2.329414811144785,-54158837.99166546,-0.902647299861091,-2.329414811144785,-0.902647299861091,-2.3262821806681053,-0.979613801936235,False,True,6145
Johan Bakayoko,565424.0,PSV,RasenBallsport Leipzig,Eredivisie,2024-2025,MID,21.661875427789184,1579,40000000.0,17.50439001207821,RandomForest,A_v13A_current,14.570472803994756,2127531.199090988,2.9339172080834555,-2.9339172080834555,-0.1111111111111111,-0.11778303287860581,-0.36686410266714264,0,3,0.85,exact_age_validated,0.51,0.06,2127531.199090988,2.9339172080834555,-2.9339172080834555,-37872468.80090901,-0.9468117200227253,-2.3309473888840837,-0.9027963775734025,-2.327890166888928,-0.979731263072822,False,True,6151
Brian Brobbey,473169.0,Ajax,Sunderland Association Football Club,Eredivisie,2024-2025,ATT,22.874743326488705,1555,30000000.0,17.216707939626428,LightGBM,B_v13B_advanced,13.982360940287991,1181577.467207641,3.2343469993384346,-3.2343469993384346,-0.14285714285714285,-0.15415067506535252,-0.392357036786398,0,4,0.85,exact_age_validated,0.23,0.17,1181577.4672076392,3.2343469993384364,-3.2343469993384364,-28818422.53279236,-0.9606140844264119,-2.3309473888840837,-0.9027963775734025,-2.327890166888928,-0.979731263072822,False,True,6200
Aleksandar Pavlovic,792380.0,Bayern Munich,FC Bayern München,Bundesliga,2024-2025,MID,20.435318275154003,1451,50000000.0,17.72753356339242,HistGradientBoosting,B_v13B_advanced,15.092089898836898,3584357.8650689814,2.635443664555522,-2.635443664555522,0.6666666666666666,0.5108256104326578,0.4347836455257082,1,1,1.0,exact_age_club_validated,0.06,0.0,3584357.8650689814,2.635443664555522,-2.635443664555522,-46415642.13493102,-0.9283128426986204,-2.3309473888840837,-0.9027963775734025,-2.327890166888928,-0.979731263072822,False,True,6186
Brian Brobbey,473169.0,Ajax,Sunderland Association Football Club,Eredivisie,2024-2025,ATT,22.874743326488705,1555,30000000.0,17.216707939626428,RandomForest,A_v13A_current,14.501133752877363,1985008.4973544527,2.7155741867490626,-2.7155741867490626,-0.14285714285714285,-0.15415067506535252,-0.392357036786398,0,4,0.85,exact_age_validated,0.23,0.17,1985008.4973544497,2.7155741867490644,-2.7155741867490644,-28014991.502645552,-0.9338330500881851,-2.3309473888840837,-0.9027963775734025,-2.327890166888928,-0.979731263072822,False,True,6152
Aleksandar Pavlovic,792380.0,Bayern Munich,FC Bayern München,Bundesliga,2024-2025,MID,20.435318275154003,1451,50000000.0,17.72753356339242,XGBoost,B_v13B_advanced,15.102603912353516,3622242.5,2.6249296510389044,-2.6249296510389044,0.6666666666666666,0.5108256104326578,0.4347836455257082,1,1,1.0,exact_age_club_validated,0.06,0.0,3622242.663757818,2.6249296510389044,-2.6249296510389044,-46377757.336242184,-0.9275551467248436,-2.3309473888840837,-0.9027963775734025,-2.327890166888928,-0.979731263072822,False,True,6201
Willian Pacho,661171.0,Paris Saint-Germain,Paris Saint-Germain Football Club,Ligue 1,2024-2025,DEF,22.976043805612598,2132,40000000.0,17.50439001207821,LightGBM,A_v13A_current,14.97275593875242,3181158.3160147504,2.5316340733257903,-2.5316340733257903,0.14285714285714285,0.13353138905309336,-0.18651895959593498,0,2,1.0,exact_age_club_validated,0.0,0.04,3181158.316014745,2.531634073325792,-2.531634073325792,-36818841.683985256,-0.9204710420996314,-2.3309473888840837,-0.9027963775734025,-2.327890166888928,-0.979731263072822,False,True,6162
