player_name_fbref,player_id_tm,club_actual,current_club_name_tm,league,season,position_group,age,minutes_played,market_value_eur,log_market_value_eur,model,feature_set,predicted_log_market_value_ml,predicted_market_value_ml_eur,residual_log_observed_minus_predicted,inefficiency_score_ml,market_value_growth_prev,delta_log_market_value_prev,growth_index,breakout_indicator,career_year,matching_confidence,matching_method,goals_per90,assists_per90,predicted_market_value_eur,residual_observed_minus_predicted_log,inefficiency_score_log,market_value_gap_eur,market_value_gap_pct,inefficiency_score_log_winsorized,market_value_gap_pct_winsorized,inefficiency_score_z,market_value_gap_pct_z,is_undervalued,is_overvalued,inefficiency_rank,market_value_growth_prev_growth_component_z,delta_log_market_value_prev_growth_component_z,growth_index_growth_component_z,breakout_indicator_growth_component_z,career_year_growth_component_z,growth_score_raw,growth_score_z,growth_score,growth_rank,high_growth_flag,matching_confidence_component,minutes_reliability_component,feature_completeness_component,temporal_stability_component,confidence_score_raw,confidence_score,confidence_score_z,confidence_rank,low_confidence_flag,opportunity_score_raw,opportunity_score,opportunity_rank,opportunity_tier,is_scouting_target,is_high_priority_or_target,position,club_anterior,expected_roi,expected_upside,player_level_tier,player_level_rank,portfolio_value_score,is_eligible_portfolio,portfolio_cost,upside_score_norm,dss_entity,dss_universe,dss_model,dss_feature_set,name_key,contract_expiration_date,current_club_name,market_value_in_eur,contract_months_remaining,contract_years_remaining,contract_expiring_12m,contract_critical_zone,free_agent_horizon,negotiation_leverage_score,contract_opportunity_score,contract_status,recruitment_contract_score,season_context_club,season_context_league,season_context_season,season_context_age,season_context_market_value_eur,player_name_tm,player_name_norm,current_club,current_league,current_season,current_market_value_eur,current_valuation_date,current_age,current_competition_id,current_club_id,homonym_group_size,is_homonym_name,identity_resolution_status,snapshot_source,identity_match_method,current_snapshot_applied,identity_review_required,display_club,display_league,player_name_tm_snapshot,player_name_norm_snapshot,current_club_snapshot,current_league_snapshot,current_season_snapshot,current_market_value_eur_snapshot,current_valuation_date_snapshot,current_age_snapshot,current_competition_id_snapshot,current_club_id_snapshot,homonym_group_size_snapshot,is_homonym_name_snapshot,identity_resolution_status_snapshot,snapshot_source_snapshot,player_name_tm_snapshot.1,player_name_norm_snapshot.1,current_club_snapshot.1,current_league_snapshot.1,current_season_snapshot.1,current_market_value_eur_snapshot.1,current_valuation_date_snapshot.1,current_age_snapshot.1,current_competition_id_snapshot.1,current_club_id_snapshot.1,homonym_group_size_snapshot.1,is_homonym_name_snapshot.1,identity_resolution_status_snapshot.1,snapshot_source_snapshot.1,player_name_tm_snapshot,player_name_norm_snapshot,current_club_snapshot,current_league_snapshot,current_season_snapshot,current_market_value_eur_snapshot,current_valuation_date_snapshot,current_age_snapshot,current_competition_id_snapshot,current_club_id_snapshot,homonym_group_size_snapshot,is_homonym_name_snapshot,identity_resolution_status_snapshot,snapshot_source_snapshot
Espen van Ee,607144,Heerenveen,Futebol Clube de Arouca,Eredivisie,2024-2025,MID,21.27857631759069,2236,800000.0,13.592367006650065,XGBoost,B_v13B_advanced,14.313831329345703,1645955.0,-0.7214643226956383,0.7214643226956383,1.0,0.6931459305622898,0.5836303038735455,1,1,0.85,exact_age_validated,0.04,0.08,1645955.013997059,-0.7214643226956383,0.7214643226956383,845955.0139970591,1.057443767496324,0.7214643226956383,1.057443767496324,0.8747114673637172,0.5647788575436671,True,False,1275,0.2036733200084725,0.6881903572929543,0.8747989079605699,1.5997564550586283,0.889997660433723,0.6907343587081195,0.7666240239817192,31.459534586552422,988,True,0.85,1.0,1.0,0.1666666666666666,0.8641666666666667,86.41666666666667,0.5171163716344821,2674,False,0.7761705873723708,66.14684618047852,682,high_priority,False,True,MID,,1.6290607930674748,1303248.6344539798,Rotation Profile,2,78.38195641144448,True,800000.0,79.72660817999102,player,global_prospect_universe,XGBoost,B_v13B_advanced,espen van ee,2029-06-30,Futebol Clube de Arouca,1000000.0,48.0,4.0,0,0,0,20.0,14.0,Long-Term Locked Asset,50.5,Heerenveen,Eredivisie,2024-2025,21.27857631759069,800000.0,Espen van Ee,espen van ee,FC Arouca,Liga Portugal,2025-2026,1000000.0,2025-12-18,22.46,PO1,8024.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,FC Arouca,Liga Portugal,Espen van Ee,espen van ee,FC Arouca,Liga Portugal,2025-2026,1000000.0,2025-12-18,22.46,PO1,8024.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Espen van Ee,espen van ee,FC Arouca,Liga Portugal,2025-2026,1000000.0,2025-12-18,22.46,PO1,8024.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Espen van Ee,espen van ee,FC Arouca,Liga Portugal,2025-2026,1000000,2025-12-18,22.46,PO1,8024.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Bilal Nadir,659520,Marseille,Olympique de Marseille,Ligue 1,2024-2025,MID,21.03490759753593,383,500000.0,13.122363377404328,XGBoost,B_v13B_advanced,15.134343147277832,3739053.75,-2.011979769873504,2.011979769873504,0.0,0.0,-0.283298444277076,0,1,0.85,exact_age_validated,0.23,0.0,3739053.817005477,-2.011979769873504,2.011979769873504,3239053.817005477,5.0,2.011979769873504,5.0,2.228725037840142,3.671193149444084,True,False,87,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,0.889997660433723,-0.5037066718106122,-0.559047962189276,9.970270748459184,3795,False,0.85,0.2127777777777778,1.0,0.6666666666666666,0.638638888888889,63.863888888888894,-1.5519608638569258,5747,True,0.7756446074933738,66.13370516477981,684,high_priority,False,True,MID,,8.045802066287292,4022901.033143646,Key Player Profile,4,92.244296112246,True,500000.0,81.12133229292645,player,global_prospect_universe,XGBoost,B_v13B_advanced,bilal nadir,2026-06-30,Olympique de Marseille,9000000.0,12.0,1.0,1,0,1,80.0,76.0,Negotiable Target,69.09,Marseille,Ligue 1,2024-2025,21.03490759753593,500000.0,Bilal Nadir,bilal nadir,Olympique Marseille,Ligue 1,2025-2026,9000000.0,2025-12-15,22.05,FR1,244.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Olympique Marseille,Ligue 1,Bilal Nadir,bilal nadir,Olympique Marseille,Ligue 1,2025-2026,9000000.0,2025-12-15,22.05,FR1,244.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Bilal Nadir,bilal nadir,Olympique Marseille,Ligue 1,2025-2026,9000000.0,2025-12-15,22.05,FR1,244.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Bilal Nadir,bilal nadir,Olympique Marseille,Ligue 1,2025-2026,9000000,2025-12-15,22.05,FR1,244.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Léandre Kuavita,723485,Standard Liège,Royal Standard Club de Liège,Belgian Pro League,2024-2025,MID,20.33949349760438,2457,900000.0,13.710150042306449,XGBoost,B_v13B_advanced,14.348341941833496,1703749.375,-0.6381918995270475,0.6381918995270475,1.25,0.8109288273299473,0.6839759027086636,1,1,0.85,exact_age_validated,0.04,0.04,1703749.454528538,-0.6381918995270475,0.6381918995270475,803749.454528538,0.8930549494761534,0.6381918995270475,0.8930549494761534,0.787341733616402,0.435253812468486,True,False,1443,0.3643067293193882,0.912654360334506,1.0520876097157668,1.5997564550586283,0.889997660433723,0.850585757852659,0.9440379911694706,34.33543118030351,742,True,0.85,1.0,1.0,0.1666666666666666,0.8641666666666667,86.41666666666667,0.5171163716344821,2589,False,0.7724707256082852,66.05440929559687,691,high_priority,False,True,MID,,1.252634974602301,1127371.4771420711,Rotation Profile,2,76.27857284606552,True,900000.0,79.63641278872129,player,global_prospect_universe,XGBoost,B_v13B_advanced,leandre kuavita,2026-06-30,Royal Standard Club de Liège,400000.0,12.0,1.0,1,0,1,80.0,76.0,Negotiable Target,69.04,Standard Liège,Belgian Pro League,2024-2025,20.33949349760438,900000.0,Léandre Kuavita,leandre kuavita,Standard Liège,Belgian Pro League,2025-2026,1000000.0,2026-03-13,21.78,BE1,3057.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Standard Liège,Belgian Pro League,Léandre Kuavita,leandre kuavita,Standard Liège,Belgian Pro League,2025-2026,1000000.0,2026-03-13,21.78,BE1,3057.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Léandre Kuavita,leandre kuavita,Standard de Liège 16 FC,Belgian Pro League,2023-2024,400000.0,2024-06-20,20.05,BE1,3057.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Léandre Kuavita,leandre kuavita,Standard de Liège 16 FC,Belgian Pro League,2023-2024,400000,2024-06-20,20.05,BE1,3057.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Justin Omoregie,581880,Hartberg,Fußballclub Red Bull Salzburg,Austrian Bundesliga,2024-2025,DEF,21.05407255304586,1111,800000.0,13.592367006650065,XGBoost,B_v13B_advanced,14.867857933044434,2864367.0,-1.2754909263943688,1.2754909263943688,0.3333333333333333,0.2876816557857218,0.2616258733071876,1,1,0.85,exact_age_validated,0.0,0.32,2864366.97632086,-1.2754909263943688,1.2754909263943688,2064366.97632086,2.580458720401075,1.2754909263943688,2.580458720401075,1.45599822487872,1.7647910165273617,True,False,404,-0.2246824381539692,-0.0845205939941553,0.3058875843226069,1.5997564550586283,0.889997660433723,0.1881865149637633,0.2088622080859584,22.41816466576422,1981,False,0.85,0.6172222222222222,1.0,0.5,0.7635277777777779,76.35277777777779,-0.406182904653899,3947,False,0.7717779947740059,66.03710219482791,694,high_priority,False,True,DEF,,4.7250189429735405,3780015.154378832,First Team Ready,3,87.19737879220233,True,800000.0,80.99677270142571,player,global_prospect_universe,XGBoost,B_v13B_advanced,justin omoregie,2027-06-30,Fußballclub Red Bull Salzburg,,23.9,1.99,0,0,0,60.17,42.12,Neutral Contract,58.86,Hartberg,Austrian Bundesliga,2024-2025,21.05407255304586,800000.0,Justin Omoregie,justin omoregie,Red Bull Salzburg,Austrian Bundesliga,2025-2026,500000.0,2025-12-22,22.25,A1,409.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Red Bull Salzburg,Austrian Bundesliga,Justin Omoregie,justin omoregie,Red Bull Salzburg,Austrian Bundesliga,2025-2026,500000.0,2025-12-22,22.25,A1,409.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amine Lachkar,928330,Willem II,Willem II Tilburg,Eredivisie,2024-2025,MID,21.492128678987,1741,600000.0,13.304684934198283,XGBoost,B_v13B_advanced,14.052206039428713,1267055.25,-0.7475211052304278,0.7475211052304278,1.0,0.6931455138974467,0.5836300557431043,1,1,0.85,exact_age_validated,0.0,0.0,1267055.2172221062,-0.7475211052304296,0.7475211052304296,667055.2172221062,1.111758695370177,0.7475211052304296,1.111758695370177,0.9020503397749032,0.6075746119376966,True,False,1217,0.2036733200084725,0.6881895632365915,0.8747984695684102,1.5997564550586283,0.889997660433723,0.6907340108931708,0.7666236379530061,31.45952832899176,1012,True,0.85,0.9672222222222222,1.0,0.1666666666666666,0.8526944444444446,85.26944444444446,0.4118658607023546,2821,False,0.7701567685049192,65.99659767991403,701,high_priority,False,True,MID,,1.4508096430076305,870485.7858045781,Rotation Profile,2,77.63714280381744,True,600000.0,79.50467364876754,player,global_prospect_universe,XGBoost,B_v13B_advanced,amine lachkar,2027-06-30,Willem II Tilburg,600000.0,23.9,1.99,0,0,0,60.17,42.12,Neutral Contract,58.83,Willem II,Eredivisie,2024-2025,21.492128678987,600000.0,Amine Lachkar,amine lachkar,Willem II Tilburg,Eredivisie,2025-2026,600000.0,2025-12-16,22.66,NL1,403.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Willem II Tilburg,Eredivisie,Amine Lachkar,amine lachkar,Willem II Tilburg,Eredivisie,2025-2026,600000.0,2025-12-16,22.66,NL1,403.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Amine Lachkar,amine lachkar,Willem II Tilburg,Eredivisie,2025-2026,600000.0,2025-12-16,22.66,NL1,403.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Amine Lachkar,amine lachkar,Willem II Tilburg,Eredivisie,2025-2026,600000,2025-12-16,22.66,NL1,403.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Ousseynou Niang,509463,Union SG,Royale Union Saint-Gilloise,Belgian Pro League,2024-2025,MID,22.973305954825463,1725,800000.0,13.592367006650065,XGBoost,B_v13B_advanced,14.248482704162598,1541833.25,-0.6561156975125328,0.6561156975125328,1.2857142857142858,0.8266769660449125,0.6976690286849361,1,1,0.85,exact_age_validated,0.1,0.05,1541833.274184286,-0.6561156975125328,0.6561156975125328,741833.2741842861,0.9272915927303576,0.6561156975125328,0.9272915927303576,0.8061474486195797,0.4622295083468977,True,False,1399,0.3872543592209476,0.9426662750812436,1.0762803651079855,1.5997564550586283,0.889997660433723,0.8725218100952028,0.96838411559262,34.73008407832184,736,True,0.85,0.9583333333333334,1.0,0.1666666666666666,0.8495833333333334,84.95833333333334,0.3833233492631327,2903,False,0.7621417954915504,65.79635259374403,716,high_priority,False,True,MID,,1.753269796122353,1402615.8368978822,Rotation Profile,2,79.581993716049,True,800000.0,79.77756683682165,player,global_prospect_universe,XGBoost,B_v13B_advanced,ousseynou niang,2028-06-30,Royale Union Saint-Gilloise,7500000.0,36.0,3.0,0,0,0,40.0,28.0,Protected Asset,54.46,Union SG,Belgian Pro League,2024-2025,22.973305954825463,800000.0,Ousseynou Niang,ousseynou niang,Union Saint-Gilloise,Belgian Pro League,2025-2026,7500000.0,2025-12-10,24.16,BE1,3948.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Union Saint-Gilloise,Belgian Pro League,Ousseynou Niang,ousseynou niang,Union Saint-Gilloise,Belgian Pro League,2025-2026,7500000.0,2025-12-10,24.16,BE1,3948.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Ousseynou Niang,ousseynou niang,Union Saint-Gilloise,Belgian Pro League,2025-2026,7500000.0,2025-12-10,24.16,BE1,3948.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Ousseynou Niang,ousseynou niang,Union Saint-Gilloise,Belgian Pro League,2025-2026,7500000,2025-12-10,24.16,BE1,3948.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Mateus Fernandes,880245,Southampton,West Ham United Football Club,Premier League,2024-2025,MID,20.22724161533197,2909,12000000.0,16.300417207752275,XGBoost,B_v13B_advanced,17.058969497680664,25622194.0,-0.7585522899283887,0.7585522899283887,0.5,0.4054650664415025,0.3519037652699812,1,2,0.85,exact_age_validated,0.06,0.12,25622194.27396972,-0.7585522899283887,0.7585522899283887,13622194.273969714,1.1351828561641428,0.7585522899283887,1.1351828561641428,0.9136242994761468,0.62603094929219,True,False,1189,-0.1175934986133587,0.1399443883864039,0.4653888524308224,1.5997564550586283,-0.0011483840779789,0.282970706341583,0.3140601576129237,24.123433024900976,1613,False,0.85,1.0,1.0,0.5833333333333333,0.9058333333333334,90.58333333333334,0.8993821498383392,1518,False,0.7608848340827795,65.76494882667062,718,high_priority,False,True,MID,,1.869582997651128,22434995.971813537,Rotation Profile,2,81.63668860679411,True,12000000.0,90.5636392557546,player,global_prospect_universe,XGBoost,B_v13B_advanced,mateus fernandes,2030-06-30,West Ham United Football Club,32000000.0,60.0,5.0,0,0,0,0.0,0.0,Long-Term Locked Asset,46.04,Southampton,Premier League,2024-2025,20.22724161533197,12000000.0,Mateus Fernandes,mateus fernandes,West Ham United,Premier League,2025-2026,35000000.0,2026-03-09,21.66,GB1,379.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,West Ham United,Premier League,Mateus Fernandes,mateus fernandes,West Ham United,Premier League,2025-2026,35000000.0,2026-03-09,21.66,GB1,379.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Mateus Fernandes,mateus fernandes,West Ham United,Premier League,2025-2026,32000000.0,2025-12-09,21.42,GB1,379.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Mateus Fernandes,mateus fernandes,West Ham United,Premier League,2025-2026,32000000,2025-12-09,21.42,GB1,379.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Emilio Kehrer,527279,Willem II,Willem II Tilburg,Eredivisie,2024-2025,MID,22.746064339493497,979,500000.0,13.122363377404328,XGBoost,B_v13B_advanced,14.65137004852295,2306795.75,-1.529006671118621,1.529006671118621,0.25,0.2231430513153345,-0.1202092229074272,0,1,0.85,exact_age_validated,0.09,0.28,2306795.8657557173,-1.529006671118621,1.529006671118621,1806795.8657557173,3.6135917315114345,1.529006671118621,3.6135917315114345,1.7219878799709805,2.57881596934567,True,False,226,-0.2782269079242744,-0.2075146271492003,-0.3687314251637211,-0.6249944573526541,0.889997660433723,-0.2559048795265519,-0.2840206600785329,14.428488406665322,2869,False,0.85,0.5438888888888889,1.0,0.5416666666666666,0.7420277777777778,74.20277777777778,-0.6034320462070896,4317,False,0.7554017597229881,65.62796038069312,726,high_priority,False,True,MID,,7.659386438349955,3829693.2191749774,Key Player Profile,4,92.4468237717094,True,500000.0,81.02224919058607,player,global_prospect_universe,XGBoost,B_v13B_advanced,emilio kehrer,2026-06-30,Willem II Tilburg,400000.0,12.0,1.0,1,0,1,80.0,76.0,Negotiable Target,68.74,Willem II,Eredivisie,2024-2025,22.746064339493497,500000.0,Emilio Kehrer,emilio kehrer,Willem II Tilburg,Eredivisie,2025-2026,400000.0,2025-12-16,23.74,NL1,403.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Willem II Tilburg,Eredivisie,Emilio Kehrer,emilio kehrer,Willem II Tilburg,Eredivisie,2025-2026,400000.0,2025-12-16,23.74,NL1,403.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Emilio Kehrer,emilio kehrer,Willem II Tilburg,Eredivisie,2025-2026,400000.0,2025-12-16,23.74,NL1,403.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Emilio Kehrer,emilio kehrer,Willem II Tilburg,Eredivisie,2025-2026,400000,2025-12-16,23.74,NL1,403.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Chemsdine Talbi,743384,Club Brugge,Sunderland Association Football Club,Belgian Pro League,2024-2025,MID,19.40041067761807,1214,1000000.0,13.815510557964274,XGBoost,B_v13B_advanced,14.946861267089844,3099840.5,-1.13135070912557,1.13135070912557,0.5384615384615384,0.4307823776315995,0.3716273958726327,1,1,0.85,exact_age_validated,0.37,0.22,3099840.656762199,-1.13135070912557,1.13135070912557,2099840.656762199,2.099840656762199,1.13135070912557,2.099840656762199,1.304765776898208,1.3861029943947782,True,False,577,-0.0928806664116794,0.1881926924435539,0.5002361890757395,1.5997564550586283,0.889997660433723,0.3581281836060462,0.3974750434173007,25.47559593380584,1403,False,0.85,0.6744444444444444,1.0,0.3974358974358974,0.7732991452991453,77.32991452991453,-0.3165366788217851,3803,False,0.7536826023839827,65.58500916814198,731,high_priority,False,True,MID,,2.464778857406857,2464778.8574068574,Rotation Profile,2,80.82552392039817,True,1000000.0,80.32227776285248,player,global_prospect_universe,XGBoost,B_v13B_advanced,chemsdine talbi,2030-06-30,Sunderland Association Football Club,22000000.0,60.0,5.0,0,0,0,0.0,0.0,Long-Term Locked Asset,45.91,Club Brugge,Belgian Pro League,2024-2025,19.40041067761807,1000000.0,Chemsdine Talbi,chemsdine talbi,Sunderland AFC,Premier League,2025-2026,25000000.0,2026-03-09,20.83,GB1,289.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Sunderland AFC,Premier League,Chemsdine Talbi,chemsdine talbi,Sunderland AFC,Premier League,2025-2026,25000000.0,2026-03-09,20.83,GB1,289.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Chemsdine Talbi,chemsdine talbi,Sunderland AFC,Premier League,2025-2026,22000000.0,2025-12-09,20.59,GB1,289.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Chemsdine Talbi,chemsdine talbi,Sunderland AFC,Premier League,2025-2026,22000000,2025-12-09,20.59,GB1,289.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Simon Seidl,620496,Blau-Weiß Linz,Fußballclub Blau-Weiß Linz,Austrian Bundesliga,2024-2025,MID,22.09993155373032,1861,800000.0,13.592367006650065,XGBoost,B_v13B_advanced,14.347780227661133,1702792.75,-0.755413221011068,0.755413221011068,0.6,0.4700028792469553,0.4024186592825429,1,1,0.85,exact_age_validated,0.19,0.15,1702792.7030493622,-0.755413221011068,0.755413221011068,902792.7030493622,1.1284908788117027,0.755413221011068,1.1284908788117027,0.9103307767817784,0.6207582143297029,True,False,1195,-0.0533401348889925,0.2629369128310577,0.5546376095537326,1.5997564550586283,0.889997660433723,0.4060139642986017,0.4506219434132592,26.337112031380368,1366,False,0.85,1.0,1.0,0.3666666666666667,0.8841666666666667,88.41666666666667,0.7006039451723333,2050,False,0.7534582021177596,65.57940277987699,732,high_priority,False,True,MID,,1.581390783110912,1265112.6264887296,Rotation Profile,2,78.50368604639436,True,800000.0,79.70705082409292,player,global_prospect_universe,XGBoost,B_v13B_advanced,simon seidl,2027-06-30,Fußballclub Blau-Weiß Linz,,23.9,1.99,0,0,0,60.17,42.12,Neutral Contract,58.54,Blau-Weiß Linz,Austrian Bundesliga,2024-2025,22.09993155373032,800000.0,Simon Seidl,simon seidl,FC Blau-Weiss Linz,Austrian Bundesliga,2025-2026,1000000.0,2025-12-22,23.3,A1,2157.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,FC Blau-Weiss Linz,Austrian Bundesliga,Simon Seidl,simon seidl,FC Blau-Weiss Linz,Austrian Bundesliga,2025-2026,1000000.0,2025-12-22,23.3,A1,2157.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul Nebel,503160,Mainz 05,1. Fußball- und Sportverein Mainz 05,Bundesliga,2024-2025,MID,22.195756331279945,2345,7000000.0,15.761420707019589,XGBoost,B_v13B_advanced,16.442981719970703,13838730.0,-0.681561012951116,0.681561012951116,1.0,0.6931470377028326,0.5836309631930825,1,1,0.85,exact_age_validated,0.38,0.15,13838729.709845675,-0.6815610129511143,0.6815610129511143,6838729.709845677,0.976961387120811,0.6815610129511143,0.976961387120811,0.8328447674964949,0.5013652746038767,True,False,1359,0.2036733200084725,0.6881924672189706,0.874800072833829,1.5997564550586283,0.889997660433723,0.6907352829042391,0.7666250497175021,31.45955121382304,894,True,0.85,1.0,1.0,0.1666666666666666,0.8641666666666667,86.41666666666667,0.5171163716344821,2630,False,0.7531441588793443,65.57155676277466,733,high_priority,False,True,MID,,1.3199152696359515,9239406.887451662,Rotation Profile,2,78.38586701316068,True,7000000.0,83.79652214578329,player,global_prospect_universe,XGBoost,B_v13B_advanced,paul nebel,2027-06-30,1. Fußball- und Sportverein Mainz 05,18000000.0,23.9,1.99,0,0,0,60.17,42.12,Neutral Contract,58.54,Mainz 05,Bundesliga,2024-2025,22.195756331279945,7000000.0,Paul Nebel,paul nebel,1.FSV Mainz 05,Bundesliga,2025-2026,15000000.0,2026-03-20,23.44,L1,39.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,1.FSV Mainz 05,Bundesliga,Paul Nebel,paul nebel,1.FSV Mainz 05,Bundesliga,2025-2026,15000000.0,2026-03-20,23.44,L1,39.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Paul Nebel,paul nebel,1.FSV Mainz 05,Bundesliga,2025-2026,18000000.0,2025-12-19,23.19,L1,39.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Paul Nebel,paul nebel,1.FSV Mainz 05,Bundesliga,2025-2026,18000000,2025-12-19,23.19,L1,39.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Alberto costa,877139,Juventus,Futebol Clube do Porto,Serie A,2024-2025,DEF,21.026694045174537,357,500000.0,13.122363377404328,XGBoost,B_v13B_advanced,15.101811408996582,3619373.25,-1.9794480315922536,1.9794480315922536,,,0.0,0,2,0.85,exact_age_validated,0.0,0.25,3619373.16148244,-1.9794480315922536,1.9794480315922536,3119373.16148244,5.0,1.9794480315922536,5.0,2.194592617960685,3.671193149444084,True,False,89,,,-0.1563480489552933,-0.6249944573526541,-0.0011483840779789,-0.1016438771779877,-0.1128112959098071,17.203807819426427,2532,False,0.85,0.1983333333333333,0.75,0.5833333333333333,0.5752500000000002,57.52500000000001,-2.133514534431059,6169,True,0.7521202090147134,65.54597452705973,734,high_priority,False,True,DEF,Vitória Guimarães,7.327821659182676,3663910.829591338,Key Player Profile,4,91.30699137240552,True,500000.0,80.93723071676796,player,global_prospect_universe,XGBoost,B_v13B_advanced,alberto costa,2030-06-30,Futebol Clube do Porto,,60.0,5.0,0,0,0,0.0,0.0,Long-Term Locked Asset,45.88,Juventus,Serie A,2024-2025,21.026694045174537,500000.0,Alberto Costa,alberto costa,FC Porto,Liga Portugal,2025-2026,15000000.0,2025-12-18,22.22,PO1,720.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,FC Porto,Liga Portugal,Alberto Costa,alberto costa,FC Porto,Liga Portugal,2025-2026,15000000.0,2025-12-18,22.22,PO1,720.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,,,,,,,,,,,,,,,,,,,,,,,,,,,,
